"location","target","predicted_value","truth","error","truth_zero","relative_error","forecast_date","target_end_date"
"GA","3 wk ahead cum death",2312.57824053241,2446,133.42175946759,1824,0.214504436443071,"2020-05-24","2020-06-13"
"GA","4 wk ahead cum death",2473.77411313555,2642,168.22588686445,1824,0.205655118416198,"2020-05-24","2020-06-20"
"HI","1 wk ahead cum death",18.2814791468877,17,-1.2814791468877,17,-1.2814791468877,"2020-05-24","2020-05-30"
"HI","2 wk ahead cum death",18.806060266132,17,-1.806060266132,17,-1.806060266132,"2020-05-24","2020-06-06"
"HI","3 wk ahead cum death",19.3367758330901,17,-2.3367758330901,17,-2.3367758330901,"2020-05-24","2020-06-13"
"HI","4 wk ahead cum death",19.7715681331322,17,-2.7715681331322,17,-2.7715681331322,"2020-05-24","2020-06-20"
"ID","1 wk ahead cum death",83.9392800034967,82,-1.93928000349671,79,-0.646426667832235,"2020-05-24","2020-05-30"
"ID","2 wk ahead cum death",89.3690407835065,83,-6.36904078350651,79,-1.59226019587663,"2020-05-24","2020-06-06"
"ID","3 wk ahead cum death",95.3099547783744,87,-8.3099547783744,79,-1.0387443472968,"2020-05-24","2020-06-13"
"ID","4 wk ahead cum death",101.628346149443,89,-12.628346149443,79,-1.2628346149443,"2020-05-24","2020-06-20"
"IL","1 wk ahead cum death",5475.47270241336,5330,-145.47270241336,4856,-0.306904435471223,"2020-05-24","2020-05-30"
"IL","2 wk ahead cum death",6125.08815830537,5864,-261.08815830537,4856,-0.259016030064851,"2020-05-24","2020-06-06"
"IL","3 wk ahead cum death",6716.71713116469,6470,-246.71713116469,4856,-0.152860676062385,"2020-05-24","2020-06-13"
"IL","4 wk ahead cum death",7264.76635775193,6829,-435.76635775193,4856,-0.220864854410507,"2020-05-24","2020-06-20"
"IN","1 wk ahead cum death",2166.4481548531,2125,-41.4481548530998,1976,-0.278175535926844,"2020-05-24","2020-05-30"
"IN","2 wk ahead cum death",2382.12533154611,2292,-90.1253315461099,1976,-0.285206745399082,"2020-05-24","2020-06-06"
"IN","3 wk ahead cum death",2587.37526471494,2413,-174.37526471494,1976,-0.399028065709245,"2020-05-24","2020-06-13"
"IN","4 wk ahead cum death",2788.52718381009,2536,-252.52718381009,1976,-0.450941399660875,"2020-05-24","2020-06-20"
"IA","1 wk ahead cum death",546.159115268403,531,-15.159115268403,454,-0.196871626862376,"2020-05-24","2020-05-30"
"IA","2 wk ahead cum death",657.203988243869,598,-59.203988243869,454,-0.411138807249091,"2020-05-24","2020-06-06"
"IA","3 wk ahead cum death",775.003278580727,650,-125.003278580727,454,-0.637771829493505,"2020-05-24","2020-06-13"
"IA","4 wk ahead cum death",899.522070675942,681,-218.522070675942,454,-0.962652293726617,"2020-05-24","2020-06-20"
"KS","1 wk ahead cum death",200.928356213962,208,7.07164378603801,185,0.307462773306,"2020-05-24","2020-05-30"
"KS","2 wk ahead cum death",217.748387441295,232,14.251612558705,185,0.303225799121383,"2020-05-24","2020-06-06"
"KS","3 wk ahead cum death",235.411426774838,243,7.58857322516201,185,0.130837469399345,"2020-05-24","2020-06-13"
"KS","4 wk ahead cum death",254.8938104736,254,-0.893810473600013,185,-0.0129537749797103,"2020-05-24","2020-06-20"
"KY","1 wk ahead cum death",431.346089179237,418,-13.346089179237,391,-0.494299599231001,"2020-05-24","2020-05-30"
"KY","2 wk ahead cum death",472.83077080909,470,-2.83077080908998,391,-0.035832541887215,"2020-05-24","2020-06-06"
"KY","3 wk ahead cum death",512.88337341329,499,-13.88337341329,391,-0.128549753826759,"2020-05-24","2020-06-13"
"KY","4 wk ahead cum death",552.102225784086,524,-28.102225784086,391,-0.211294930707414,"2020-05-24","2020-06-20"
"LA","1 wk ahead cum death",2805.36000123801,2785,-20.3600012380102,2690,-0.214315802505371,"2020-05-24","2020-05-30"
"LA","2 wk ahead cum death",2934.58897191742,2925,-9.58897191742017,2690,-0.0408041358188092,"2020-05-24","2020-06-06"
"LA","3 wk ahead cum death",3045.56896345836,3004,-41.56896345836,2690,-0.132385233943822,"2020-05-24","2020-06-13"
"LA","4 wk ahead cum death",3149.40359437333,3104,-45.4035943733302,2690,-0.109670517809976,"2020-05-24","2020-06-20"
"ME","1 wk ahead cum death",86.1854682376662,89,2.8145317623338,78,0.255866523848527,"2020-05-24","2020-05-30"
"ME","2 wk ahead cum death",95.6798990771751,98,2.32010092282491,78,0.116005046141245,"2020-05-24","2020-06-06"
"ME","3 wk ahead cum death",105.946005572395,100,-5.94600557239499,78,-0.270272980563409,"2020-05-24","2020-06-13"
"ME","4 wk ahead cum death",116.997368558448,102,-14.997368558448,78,-0.624890356602,"2020-05-24","2020-06-20"
"MD","1 wk ahead cum death",2593.88781336445,2562,-31.8878133644498,2341,-0.144288748255429,"2020-05-24","2020-05-30"
"MD","2 wk ahead cum death",2866.26699602899,2740,-126.26699602899,2341,-0.316458636664135,"2020-05-24","2020-06-06"
"MD","3 wk ahead cum death",3107.29843863349,2926,-181.29843863349,2341,-0.309911860911949,"2020-05-24","2020-06-13"
"MD","4 wk ahead cum death",3327.63134617231,3052,-275.63134617231,2341,-0.387667153547552,"2020-05-24","2020-06-20"
"MA","1 wk ahead cum death",6852.66634970837,6768,-84.66634970837,6372,-0.213803913404975,"2020-05-24","2020-05-30"
"MA","2 wk ahead cum death",7298.06424791032,7289,-9.06424791031986,6372,-0.00988467601997804,"2020-05-24","2020-06-06"
"MA","3 wk ahead cum death",7652.58850469996,7576,-76.5885046999601,6372,-0.0636117148670765,"2020-05-24","2020-06-13"
"MA","4 wk ahead cum death",7930.08358285577,7828,-102.08358285577,6372,-0.0701123508624795,"2020-05-24","2020-06-20"
"MI","1 wk ahead cum death",5655.2030028448,5802,146.7969971552,5640,0.906154303427162,"2020-05-24","2020-05-30"
"MI","2 wk ahead cum death",5886.71551888494,5916,29.2844811150599,5640,0.106103192445869,"2020-05-24","2020-06-06"
"MI","3 wk ahead cum death",6089.87275955216,6013,-76.8727595521596,5640,-0.206093189147881,"2020-05-24","2020-06-13"
"MI","4 wk ahead cum death",6272.69739734553,6087,-185.69739734553,5640,-0.415430419117516,"2020-05-24","2020-06-20"
"MN","1 wk ahead cum death",1063.15915626843,1036,-27.15915626843,878,-0.171893394103987,"2020-05-24","2020-05-30"
"MN","2 wk ahead cum death",1288.03680449822,1181,-107.03680449822,878,-0.353256780522178,"2020-05-24","2020-06-06"
"MN","3 wk ahead cum death",1526.02610432285,1314,-212.02610432285,878,-0.486298404410206,"2020-05-24","2020-06-13"
"MN","4 wk ahead cum death",1784.60051705947,1404,-380.60051705947,878,-0.723575127489486,"2020-05-24","2020-06-20"
"MS","1 wk ahead cum death",716.859780221051,723,6.14021977894902,625,0.0626553038668267,"2020-05-24","2020-05-30"
"MS","2 wk ahead cum death",826.731613089315,803,-23.731613089315,625,-0.133323669041096,"2020-05-24","2020-06-06"
"MS","3 wk ahead cum death",943.528229352943,889,-54.528229352943,625,-0.206546323306602,"2020-05-24","2020-06-13"
"MS","4 wk ahead cum death",1068.52173491429,938,-130.52173491429,625,-0.417002347968977,"2020-05-24","2020-06-20"
"MO","1 wk ahead cum death",673.010251006501,771,97.989748993499,681,1.08877498881666,"2020-05-24","2020-05-30"
"MO","2 wk ahead cum death",756.193207437182,809,52.806792562818,681,0.412553066897016,"2020-05-24","2020-06-06"
"MO","3 wk ahead cum death",837.166857407803,879,41.833142592197,681,0.211278497940389,"2020-05-24","2020-06-13"
"MO","4 wk ahead cum death",916.001226909562,955,38.998773090438,681,0.142331288651234,"2020-05-24","2020-06-20"
"MT","1 wk ahead cum death",17.3530978970487,17,-0.353097897048698,16,-0.353097897048698,"2020-05-24","2020-05-30"
"MT","2 wk ahead cum death",18.354587604246,18,-0.354587604245999,16,-0.177293802123,"2020-05-24","2020-06-06"
"MT","3 wk ahead cum death",19.5101968640029,18,-1.5101968640029,16,-0.75509843200145,"2020-05-24","2020-06-13"
"MT","4 wk ahead cum death",21.2232066352076,20,-1.2232066352076,16,-0.3058016588019,"2020-05-24","2020-06-20"
"NE","1 wk ahead cum death",182.905779104636,170,-12.905779104636,147,-0.561120830636348,"2020-05-24","2020-05-30"
"NE","2 wk ahead cum death",223.079738880991,186,-37.079738880991,147,-0.950762535410025,"2020-05-24","2020-06-06"
"NE","3 wk ahead cum death",270.204372922407,216,-54.204372922407,147,-0.78557062206387,"2020-05-24","2020-06-13"
"NE","4 wk ahead cum death",326.213333789025,244,-82.213333789025,147,-0.847560142154897,"2020-05-24","2020-06-20"
"NV","1 wk ahead cum death",448.856128844474,439,-9.85612884447397,408,-0.317939640144322,"2020-05-24","2020-05-30"
"NV","2 wk ahead cum death",483.882421389583,463,-20.882421389583,408,-0.379680388901509,"2020-05-24","2020-06-06"
"NV","3 wk ahead cum death",516.258435249595,478,-38.258435249595,408,-0.546549074994214,"2020-05-24","2020-06-13"
"NV","4 wk ahead cum death",549.434092017755,491,-58.434092017755,408,-0.704025205033193,"2020-05-24","2020-06-20"
"NH","1 wk ahead cum death",245.660793384131,238,-7.66079338413101,208,-0.255359779471034,"2020-05-24","2020-05-30"
"NH","2 wk ahead cum death",290.897628730115,283,-7.897628730115,208,-0.105301716401533,"2020-05-24","2020-06-06"
"NH","3 wk ahead cum death",338.800512830287,315,-23.800512830287,208,-0.222434699348477,"2020-05-24","2020-06-13"
"NH","4 wk ahead cum death",389.071317335656,337,-52.071317335656,208,-0.403653622757023,"2020-05-24","2020-06-20"
"NJ","1 wk ahead cum death",11597.6092022672,13345,1747.3907977328,12819,3.3220357371346,"2020-05-24","2020-05-30"
"NJ","2 wk ahead cum death",12111.945391775,13837,1725.054608225,12819,1.6945526603389,"2020-05-24","2020-06-06"
"NJ","3 wk ahead cum death",12509.2104770968,14335,1825.7895229032,12819,1.20434665099156,"2020-05-24","2020-06-13"
"NJ","4 wk ahead cum death",12809.0816690797,14608,1798.9183309203,12819,1.00554406423717,"2020-05-24","2020-06-20"
"NM","1 wk ahead cum death",350.565836375876,344,-6.56583637587602,308,-0.182384343774334,"2020-05-24","2020-05-30"
"NM","2 wk ahead cum death",401.455230609478,387,-14.455230609478,308,-0.18297760265162,"2020-05-24","2020-06-06"
"NM","3 wk ahead cum death",449.758193183833,426,-23.758193183833,308,-0.201340620201974,"2020-05-24","2020-06-13"
"NM","4 wk ahead cum death",496.920976949972,464,-32.920976949972,308,-0.211031903525461,"2020-05-24","2020-06-20"
"NY","1 wk ahead cum death",23102.1274736242,23848,745.872526375799,23391,1.63210618462976,"2020-05-24","2020-05-30"
"NY","2 wk ahead cum death",23669.1644224391,24212,542.835577560902,23391,0.66118827961133,"2020-05-24","2020-06-06"
"NY","3 wk ahead cum death",24066.7645531092,24527,460.235446890802,23391,0.405136837051762,"2020-05-24","2020-06-13"
"NY","4 wk ahead cum death",24354.3515787753,24710,355.648421224701,23391,0.269634890996741,"2020-05-24","2020-06-20"
"NC","1 wk ahead cum death",863.990430375979,877,13.009569624021,744,0.0978163129625637,"2020-05-24","2020-05-30"
"NC","2 wk ahead cum death",1016.43396247796,992,-24.43396247796,744,-0.0985240422498387,"2020-05-24","2020-06-06"
"NC","3 wk ahead cum death",1192.80738262266,1104,-88.80738262266,744,-0.246687173951833,"2020-05-24","2020-06-13"
"NC","4 wk ahead cum death",1417.31561948363,1212,-205.31561948363,744,-0.438708588640235,"2020-05-24","2020-06-20"
"ND","1 wk ahead cum death",50.7196311761793,48,-2.7196311761793,39,-0.3021812417977,"2020-05-24","2020-05-30"
"ND","2 wk ahead cum death",65.2784499781502,59,-6.27844997815021,39,-0.31392249890751,"2020-05-24","2020-06-06"
"ND","3 wk ahead cum death",82.06158796319,67,-15.06158796319,39,-0.537913855828214,"2020-05-24","2020-06-13"
"ND","4 wk ahead cum death",101.750170359823,71,-30.750170359823,39,-0.960942823744469,"2020-05-24","2020-06-20"
"OH","1 wk ahead cum death",2250.17369215505,2149,-101.17369215505,1969,-0.562076067528056,"2020-05-24","2020-05-30"
"OH","2 wk ahead cum death",2566.86321533475,2370,-196.86321533475,1969,-0.49093071155798,"2020-05-24","2020-06-06"
"OH","3 wk ahead cum death",2881.01250350394,2554,-327.01250350394,1969,-0.558995732485368,"2020-05-24","2020-06-13"
"OH","4 wk ahead cum death",3192.99824705241,2697,-495.99824705241,1969,-0.68131627342364,"2020-05-24","2020-06-20"
"OK","1 wk ahead cum death",332.380308092296,334,1.61969190770401,311,0.0704213872914787,"2020-05-24","2020-05-30"
"OK","2 wk ahead cum death",355.83865092177,345,-10.83865092177,311,-0.318783850640294,"2020-05-24","2020-06-06"
"OK","3 wk ahead cum death",379.131274275911,359,-20.131274275911,311,-0.419401547414812,"2020-05-24","2020-06-13"
"OK","4 wk ahead cum death",401.721618669454,368,-33.721618669454,311,-0.591607345078141,"2020-05-24","2020-06-20"
"OR","1 wk ahead cum death",159.092517788024,153,-6.092517788024,148,-1.2185035576048,"2020-05-24","2020-05-30"
"OR","2 wk ahead cum death",170.336356655738,163,-7.336356655738,148,-0.489090443715867,"2020-05-24","2020-06-06"
"OR","3 wk ahead cum death",181.09875901958,174,-7.09875901958,148,-0.273029193060769,"2020-05-24","2020-06-13"
"OR","4 wk ahead cum death",191.520661050577,189,-2.52066105057699,148,-0.061479537818951,"2020-05-24","2020-06-20"
"PA","1 wk ahead cum death",5636.77820007604,5537,-99.7782000760399,5124,-0.2415937047846,"2020-05-24","2020-05-30"
"PA","2 wk ahead cum death",6151.89251249267,5931,-220.89251249267,5124,-0.273720585492776,"2020-05-24","2020-06-06"
"PA","3 wk ahead cum death",6607.40378151231,6211,-396.40378151231,5124,-0.364676891915649,"2020-05-24","2020-06-13"
"PA","4 wk ahead cum death",7017.17771825604,6419,-598.17771825604,5124,-0.46191329595061,"2020-05-24","2020-06-20"
"PR","1 wk ahead cum death",135.390453694753,133,-2.39045369475301,127,-0.398408949125501,"2020-05-24","2020-05-30"
"PR","2 wk ahead cum death",145.022325484858,142,-3.02232548485799,127,-0.201488365657199,"2020-05-24","2020-06-06"
"PR","3 wk ahead cum death",153.831150082718,146,-7.83115008271801,127,-0.412165793827264,"2020-05-24","2020-06-13"
"PR","4 wk ahead cum death",161.272159289893,147,-14.272159289893,127,-0.713607964494651,"2020-05-24","2020-06-20"
"RI","1 wk ahead cum death",689.841591766649,711,21.158408233351,608,0.205421439158748,"2020-05-24","2020-05-30"
"RI","2 wk ahead cum death",784.381143931652,772,-12.381143931652,608,-0.0754947800710487,"2020-05-24","2020-06-06"
"RI","3 wk ahead cum death",880.282658871575,833,-47.282658871575,608,-0.210145150540333,"2020-05-24","2020-06-13"
"RI","4 wk ahead cum death",981.747902991036,894,-87.747902991036,608,-0.306810849619007,"2020-05-24","2020-06-20"
"SC","1 wk ahead cum death",481.787121647625,487,5.21287835237501,435,0.100247660622596,"2020-05-24","2020-05-30"
"SC","2 wk ahead cum death",536.682061812378,545,8.31793818762196,435,0.0756176198874724,"2020-05-24","2020-06-06"
"SC","3 wk ahead cum death",594.3601792713,599,4.63982072869999,435,0.0282915898091463,"2020-05-24","2020-06-13"
"SC","4 wk ahead cum death",655.461185732186,644,-11.461185732186,435,-0.054838209244909,"2020-05-24","2020-06-20"
"SD","1 wk ahead cum death",58.306017096497,62,3.693982903503,50,0.30783190862525,"2020-05-24","2020-05-30"
"SD","2 wk ahead cum death",68.0795754950941,65,-3.0795754950941,50,-0.205305033006274,"2020-05-24","2020-06-06"
"SD","3 wk ahead cum death",78.9563348736909,75,-3.95633487369091,50,-0.158253394947636,"2020-05-24","2020-06-13"
"SD","4 wk ahead cum death",90.0909548309406,81,-9.0909548309406,50,-0.293256607449697,"2020-05-24","2020-06-20"
"TN","1 wk ahead cum death",371.478979538462,364,-7.478979538462,336,-0.267106412087929,"2020-05-24","2020-05-30"
"TN","2 wk ahead cum death",414.321733585758,417,2.67826641424199,336,0.0330650174597776,"2020-05-24","2020-06-06"
"TN","3 wk ahead cum death",458.395349373156,472,13.604650626844,336,0.100034195785617,"2020-05-24","2020-06-13"
"TN","4 wk ahead cum death",510.699030437412,524,13.300969562588,336,0.0707498380988725,"2020-05-24","2020-06-20"
"TX","1 wk ahead cum death",1603.78234957233,1626,22.2176504276699,1506,0.185147086897249,"2020-05-24","2020-05-30"
"TX","2 wk ahead cum death",1826.54113313513,1819,-7.54113313512994,1506,-0.0240930771090413,"2020-05-24","2020-06-06"
"TX","3 wk ahead cum death",2065.03158548266,1957,-108.03158548266,1506,-0.23953788355357,"2020-05-24","2020-06-13"
"TX","4 wk ahead cum death",2326.37936856518,2165,-161.37936856518,1506,-0.244885233027587,"2020-05-24","2020-06-20"
"UT","1 wk ahead cum death",114.721983168344,112,-2.721983168344,97,-0.181465544556266,"2020-05-24","2020-05-30"
"UT","2 wk ahead cum death",136.072657202362,121,-15.072657202362,97,-0.62802738343175,"2020-05-24","2020-06-06"
"UT","3 wk ahead cum death",160.661000256359,139,-21.661000256359,97,-0.515738101341881,"2020-05-24","2020-06-13"
"UT","4 wk ahead cum death",191.116963381708,155,-36.116963381708,97,-0.622706265201862,"2020-05-24","2020-06-20"
"VT","1 wk ahead cum death",56.2307455100062,55,-1.2307455100062,54,-1.2307455100062,"2020-05-24","2020-05-30"
"VT","2 wk ahead cum death",57.8497852591162,55,-2.8497852591162,54,-2.8497852591162,"2020-05-24","2020-06-06"
"VT","3 wk ahead cum death",59.1013563362723,55,-4.1013563362723,54,-4.1013563362723,"2020-05-24","2020-06-13"
"VT","4 wk ahead cum death",60.3608041783548,56,-4.3608041783548,54,-2.1804020891774,"2020-05-24","2020-06-20"
"VA","1 wk ahead cum death",1335.54543702908,1370,34.4545629709201,1171,0.173138507391558,"2020-05-24","2020-05-30"
"VA","2 wk ahead cum death",1509.03358127093,1460,-49.03358127093,1171,-0.169666371179688,"2020-05-24","2020-06-06"
"VA","3 wk ahead cum death",1680.62755662275,1541,-139.62755662275,1171,-0.377371774656081,"2020-05-24","2020-06-13"
"VA","4 wk ahead cum death",1856.0688476151,1607,-249.0688476151,1171,-0.571258824805275,"2020-05-24","2020-06-20"
"WA","1 wk ahead cum death",1100.15176772316,1111,10.84823227684,1055,0.193718433515,"2020-05-24","2020-05-30"
"WA","2 wk ahead cum death",1144.80881025846,1149,4.19118974154003,1055,0.0445871249100003,"2020-05-24","2020-06-06"
"WA","3 wk ahead cum death",1182.05178889117,1204,21.94821110883,1055,0.147303430260604,"2020-05-24","2020-06-13"
"WA","4 wk ahead cum death",1215.0415883668,1255,39.9584116332001,1055,0.199792058166,"2020-05-24","2020-06-20"
"WV","1 wk ahead cum death",80.8483746249778,75,-5.84837462497779,72,-1.94945820832593,"2020-05-24","2020-05-30"
"WV","2 wk ahead cum death",91.7589090477072,84,-7.75890904770721,72,-0.646575753975601,"2020-05-24","2020-06-06"
"WV","3 wk ahead cum death",104.193026804968,88,-16.193026804968,72,-1.0120641753105,"2020-05-24","2020-06-13"
"WV","4 wk ahead cum death",119.466773646363,88,-31.466773646363,72,-1.96667335289769,"2020-05-24","2020-06-20"
"WI","1 wk ahead cum death",573.151264369457,588,14.848735630543,510,0.190368405519783,"2020-05-24","2020-05-30"
"WI","2 wk ahead cum death",646.846575687659,645,-1.84657568765897,510,-0.0136783384271035,"2020-05-24","2020-06-06"
"WI","3 wk ahead cum death",723.808119758345,691,-32.808119758345,510,-0.181260330156602,"2020-05-24","2020-06-13"
"WI","4 wk ahead cum death",810.543388406217,744,-66.543388406217,510,-0.284373454727423,"2020-05-24","2020-06-20"
"WY","1 wk ahead cum death",13.7580722935013,16,2.2419277064987,12,0.560481926624675,"2020-05-24","2020-05-30"
"WY","2 wk ahead cum death",16.197427761414,17,0.802572238585999,12,0.1605144477172,"2020-05-24","2020-06-06"
"WY","3 wk ahead cum death",19.2608694018175,18,-1.2608694018175,12,-0.210144900302917,"2020-05-24","2020-06-13"
"WY","4 wk ahead cum death",22.8412544534915,20,-2.8412544534915,12,-0.355156806686438,"2020-05-24","2020-06-20"
"US","1 wk ahead cum death",97566.162277987,99843,2276.83772201301,93971,0.387744843667065,"2020-05-24","2020-05-30"
"US","2 wk ahead cum death",104507.994107349,105565,1057.005892651,93971,0.0911683536873379,"2020-05-24","2020-06-06"
"US","3 wk ahead cum death",110680.896892468,110830,149.103107532006,93971,0.00884412524657489,"2020-05-24","2020-06-13"
"US","4 wk ahead cum death",116321.164701113,115053,-1268.164701113,93971,-0.0601539086003699,"2020-05-24","2020-06-20"
"AL","1 wk ahead cum death",706.224235986534,689,-17.224235986534,631,-0.296969585974725,"2020-05-31","2020-06-06"
"AL","2 wk ahead cum death",801.824671509194,773,-28.824671509194,631,-0.202990644430944,"2020-05-31","2020-06-13"
"AL","3 wk ahead cum death",904.78249502801,838,-66.78249502801,631,-0.322620748927584,"2020-05-31","2020-06-20"
"AL","4 wk ahead cum death",1021.71178092478,919,-102.71178092478,631,-0.356638128211042,"2020-05-31","2020-06-27"
"AK","1 wk ahead cum death",10.4828713771557,10,-0.4828713771557,10,-0.4828713771557,"2020-05-31","2020-06-06"
"AK","2 wk ahead cum death",11.2827590950375,12,0.7172409049625,10,0.35862045248125,"2020-05-31","2020-06-13"
"AK","3 wk ahead cum death",12.045755217184,12,-0.0457552171840003,10,-0.0228776085920002,"2020-05-31","2020-06-20"
"AK","4 wk ahead cum death",13.2100472263833,14,0.789952773616699,10,0.197488193404175,"2020-05-31","2020-06-27"
"AZ","1 wk ahead cum death",1031.70712986229,1042,10.29287013771,906,0.0756828686596323,"2020-05-31","2020-06-06"
"AZ","2 wk ahead cum death",1185.05531435302,1183,-2.05531435302009,906,-0.00741990741162489,"2020-05-31","2020-06-13"
"AZ","3 wk ahead cum death",1349.40982797833,1338,-11.40982797833,906,-0.0264116388387268,"2020-05-31","2020-06-20"
"AZ","4 wk ahead cum death",1529.71292614097,1579,49.28707385903,906,0.0732348794339227,"2020-05-31","2020-06-27"
"AR","1 wk ahead cum death",151.495690708732,154,2.50430929126799,133,0.119252823393714,"2020-05-31","2020-06-06"
"AR","2 wk ahead cum death",174.045721744773,176,1.954278255227,133,0.0454483315169069,"2020-05-31","2020-06-13"
"AR","3 wk ahead cum death",198.857643603254,224,25.142356396746,133,0.276289630733473,"2020-05-31","2020-06-20"
"AR","4 wk ahead cum death",228.41445167007,249,20.58554832993,133,0.177461623533879,"2020-05-31","2020-06-27"
"CA","1 wk ahead cum death",4734.77187318613,4559,-175.77187318613,4213,-0.508011194179565,"2020-05-31","2020-06-06"
"CA","2 wk ahead cum death",5332.2297886481,4989,-343.2297886481,4213,-0.442306428670232,"2020-05-31","2020-06-13"
"CA","3 wk ahead cum death",5972.46669457901,5424,-548.46669457901,4213,-0.452903959189934,"2020-05-31","2020-06-20"
"CA","4 wk ahead cum death",6666.5472229561,5872,-794.5472229561,4213,-0.47893141829783,"2020-05-31","2020-06-27"
"CO","1 wk ahead cum death",1281.26860705664,1274,-7.26860705663989,1181,-0.0781570651251601,"2020-05-31","2020-06-06"
"CO","2 wk ahead cum death",1389.03554833456,1348,-41.03554833456,1181,-0.24572184631473,"2020-05-31","2020-06-13"
"CO","3 wk ahead cum death",1491.00764491438,1429,-62.0076449143801,1181,-0.250030826267662,"2020-05-31","2020-06-20"
"CO","4 wk ahead cum death",1585.18766755997,1482,-103.18766755997,1181,-0.342816171295581,"2020-05-31","2020-06-27"
"CT","1 wk ahead cum death",4109.59254184345,4055,-54.5925418434499,3944,-0.491824701292342,"2020-05-31","2020-06-06"
"CT","2 wk ahead cum death",4260.8553506618,4186,-74.8553506618,3944,-0.309319630833884,"2020-05-31","2020-06-13"
"CT","3 wk ahead cum death",4375.185361956,4251,-124.185361956,3944,-0.404512579661237,"2020-05-31","2020-06-20"
"CT","4 wk ahead cum death",4461.96112801515,4311,-150.96112801515,3944,-0.411338223474524,"2020-05-31","2020-06-27"
"DE","1 wk ahead cum death",500.395412609717,485,-15.395412609717,468,-0.905612506453943,"2020-05-31","2020-06-06"
"DE","2 wk ahead cum death",534.056235702607,495,-39.056235702607,468,-1.4465272482447,"2020-05-31","2020-06-13"
"DE","3 wk ahead cum death",563.730910740562,504,-59.730910740562,468,-1.65919196501561,"2020-05-31","2020-06-20"
"DE","4 wk ahead cum death",589.143400613223,507,-82.143400613223,468,-2.10624104136469,"2020-05-31","2020-06-27"
"DC","1 wk ahead cum death",501.57858491238,483,-18.57858491238,466,-1.09285793602235,"2020-05-31","2020-06-06"
"DC","2 wk ahead cum death",536.613609875321,511,-25.613609875321,466,-0.569191330562689,"2020-05-31","2020-06-13"
"DC","3 wk ahead cum death",565.168634554351,531,-34.168634554351,466,-0.525671300836169,"2020-05-31","2020-06-20"
"DC","4 wk ahead cum death",588.320498377282,548,-40.320498377282,466,-0.491713394844902,"2020-05-31","2020-06-27"
"FL","1 wk ahead cum death",2731.91839346053,2773,41.0816065394702,2534,0.171889567110754,"2020-05-31","2020-06-06"
"FL","2 wk ahead cum death",2956.24851126509,3016,59.7514887349098,2534,0.123965744263298,"2020-05-31","2020-06-13"
"FL","3 wk ahead cum death",3192.17345351574,3237,44.8265464842598,2534,0.0637646464925459,"2020-05-31","2020-06-20"
"FL","4 wk ahead cum death",3445.7352771365,3489,43.2647228635001,2534,0.0453033747261781,"2020-05-31","2020-06-27"
"GA","1 wk ahead cum death",2170.43618406029,2174,3.56381593970991,2042,0.026998605603863,"2020-05-31","2020-06-06"
"GA","2 wk ahead cum death",2340.01443896808,2446,105.98556103192,2042,0.262340497603762,"2020-05-31","2020-06-13"
"GA","3 wk ahead cum death",2503.78331909788,2642,138.21668090212,2042,0.230361134836867,"2020-05-31","2020-06-20"
"GA","4 wk ahead cum death",2666.62778501425,2776,109.37221498575,2042,0.149008467283038,"2020-05-31","2020-06-27"
"HI","1 wk ahead cum death",17.5829236877088,17,-0.582923687708799,17,-0.582923687708799,"2020-05-31","2020-06-06"
"HI","2 wk ahead cum death",18.1878292677004,17,-1.1878292677004,17,-1.1878292677004,"2020-05-31","2020-06-13"
"HI","3 wk ahead cum death",18.5686568789134,17,-1.5686568789134,17,-1.5686568789134,"2020-05-31","2020-06-20"
"HI","4 wk ahead cum death",18.9884273785541,17,-1.9884273785541,17,-1.9884273785541,"2020-05-31","2020-06-27"
"ID","1 wk ahead cum death",86.5391984587085,83,-3.5391984587085,82,-3.5391984587085,"2020-05-31","2020-06-06"
"ID","2 wk ahead cum death",92.0320584654268,87,-5.0320584654268,82,-1.00641169308536,"2020-05-31","2020-06-13"
"ID","3 wk ahead cum death",97.9753680559368,89,-8.9753680559368,82,-1.2821954365624,"2020-05-31","2020-06-20"
"ID","4 wk ahead cum death",104.510371367548,90,-14.510371367548,82,-1.8137964209435,"2020-05-31","2020-06-27"
"IL","1 wk ahead cum death",5849.92613364769,5864,14.0738663523098,5390,0.0296917011652105,"2020-05-31","2020-06-06"
"IL","2 wk ahead cum death",6302.41856061664,6470,167.58143938336,5390,0.155167999429037,"2020-05-31","2020-06-13"
"IL","3 wk ahead cum death",6687.13003561661,6829,141.86996438339,5390,0.0985892733727517,"2020-05-31","2020-06-20"
"IL","4 wk ahead cum death",7011.56759475331,7074,62.43240524669,5390,0.0370738748495784,"2020-05-31","2020-06-27"
"IN","1 wk ahead cum death",2284.37166260511,2292,7.62833739488997,2134,0.0482806164233542,"2020-05-31","2020-06-06"
"IN","2 wk ahead cum death",2441.52843874092,2413,-28.5284387409201,2134,-0.102252468605449,"2020-05-31","2020-06-13"
"IN","3 wk ahead cum death",2582.97461018474,2536,-46.97461018474,2134,-0.116852264141144,"2020-05-31","2020-06-20"
"IN","4 wk ahead cum death",2715.57723170294,2616,-99.57723170294,2134,-0.206591767018548,"2020-05-31","2020-06-27"
"IA","1 wk ahead cum death",617.756711567807,598,-19.756711567807,534,-0.308698618246984,"2020-05-31","2020-06-06"
