"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,8359,483,431,35,0,0
2020-04-14,8527,529,168,46,0,0
2020-04-15,8960,567,433,38,0,0
2020-04-16,9542,601,582,34,0,0
2020-04-17,10154,637,612,36,0,0
2020-04-18,10641,665,487,28,0,0
2020-04-19,11211,702,570,37,0,0
2020-04-20,11688,740,477,38,0,0
2020-04-21,12097,790,409,50,0,0
2020-04-22,12438,841,341,51,0,0
2020-04-23,13039,879,601,38,0,0
2020-04-24,13681,916,642,37,0,0
2020-04-25,14399,958,718,42,1515,0
2020-04-26,15012,993,613,35,1446,-69
2020-04-27,15961,1036,949,43,1493,47
2020-04-28,16588,1072,627,36,0,0
2020-04-29,17182,1116,594,44,0,0
2020-04-30,17835,1161,653,45,0,0
2020-05-01,18630,1198,795,37,0,0
2020-05-02,19295,1128,665,-70,0,0
2020-05-03,19933,1164,638,36,0,0
2020-05-04,20507,1204,574,40,0,0
2020-05-05,21033,1241,526,37,0,0
2020-05-06,21870,1400,837,159,0,0
2020-05-07,22503,1434,633,34,0,0
2020-05-08,23146,1462,643,28,4389,0
2020-05-09,23732,1495,586,33,4389,0
2020-05-10,24126,1529,394,34,4389,0
2020-05-11,24627,1571,501,42,4389,0
2020-05-12,25127,1610,500,39,0,0
2020-05-13,25473,1638,346,28,4389,0
2020-05-14,26053,1682,580,44,4389,0
2020-05-15,26656,1715,603,33,4389,0
2020-05-16,27280,1745,624,30,4389,0
2020-05-17,27778,1775,498,30,4389,0
2020-05-18,28255,1816,477,41,4389,0
2020-05-19,28705,1846,450,30,4389,0
2020-05-20,29274,1878,569,32,4389,0
2020-05-21,29936,1917,662,39,4389,0
2020-05-22,30409,1935,473,18,5285,896
2020-05-23,30901,1960,492,25,5285,0
2020-05-24,31376,1975,475,15,5285,0
2020-05-25,31715,1997,339,22,5285,0
2020-05-26,32078,2017,363,20,5285,0
2020-05-27,32437,2032,359,15,5285,0
2020-05-28,33068,2051,631,19,5285,0
2020-05-29,33558,2073,490,22,5285,0
2020-05-30,34211,2096,653,23,5285,0
2020-05-31,34574,2113,363,17,5285,0
2020-06-01,34830,2133,256,20,5860,575
2020-06-02,35237,2153,407,20,5902,42
2020-06-03,35712,2179,475,26,5952,50
2020-06-04,36096,2202,384,23,5999,47
2020-06-05,36578,2223,482,21,6053,54
2020-06-06,36997,2233,419,10,6091,38
2020-06-07,37397,2248,400,15,6136,45
2020-06-08,37623,2265,226,17,6179,43
2020-06-09,38033,2290,410,25,6225,46
2020-06-10,38337,2307,304,17,6261,36
2020-06-11,38748,2322,411,15,6314,53
2020-06-12,39146,2338,398,16,6349,35
2020-06-13,39543,2351,397,13,6349,0
2020-06-14,39909,2372,366,21,6419,70
2020-06-15,40430,2386,521,14,6451,32
2020-06-16,40786,2401,356,15,6481,30
2020-06-17,41013,2418,227,17,6526,45
2020-06-18,41438,2443,425,25,6589,63
2020-06-19,41746,2455,308,12,6731,142
2020-06-20,42061,2465,315,10,6755,24
2020-06-21,42423,2476,362,11,6788,33
2020-06-22,42633,2491,210,15,6819,31
2020-06-23,42871,2495,238,4,6853,34
2020-06-24,43140,2505,269,10,6883,30
2020-06-25,43655,2518,515,13,6912,29
2020-06-26,44140,2530,485,12,6944,32
2020-06-27,44575,2541,435,11,6982,38
2020-06-28,44930,2550,355,9,7003,21
2020-06-29,45228,2559,298,9,7024,21
2020-06-30,45594,2569,366,10,7065,41
2020-07-01,45952,2581,358,12,7095,30
2020-07-02,46387,2589,435,8,7139,44
2020-07-03,46915,2600,528,11,7175,36
2020-07-04,47432,2607,517,7,7216,41
2020-07-05,48201,2619,769,12,7254,38
2020-07-06,48524,2635,323,16,7285,31
2020-07-07,48626,2644,102,9,7333,48
2020-07-08,49063,2652,437,8,7365,32
2020-07-09,49575,2663,512,11,7386,21
2020-07-10,50300,2670,725,7,7458,72
2020-07-11,51079,2681,779,11,7458,0
2020-07-12,51612,2694,533,13,7527,69
2020-07-13,52037,2703,425,9,7574,47
2020-07-14,52685,2709,648,6,7633,59
2020-07-15,53370,2720,685,11,7686,53
2020-07-16,54080,2730,710,10,7747,61
2020-07-17,54813,2739,733,9,7814,67
2020-07-18,55654,2748,841,9,7861,47
2020-07-19,56571,2757,917,9,7895,34
2020-07-20,57206,2771,635,14,7941,46
2020-07-21,57916,2780,710,9,7941,0
2020-07-22,58673,2793,757,13,8020,79
2020-07-23,59602,2803,929,10,8066,46
2020-07-24,60598,2814,996,11,8128,62
2020-07-25,61520,2825,922,11,8180,52
2020-07-26,62372,2835,852,10,8401,221
2020-07-27,62907,2839,535,4,8444,43
2020-07-28,63678,2845,771,6,8505,61
2020-07-29,64299,2866,621,21,8587,82
2020-07-30,65253,2875,954,9,8667,80
2020-07-31,66154,2886,901,11,8727,60
2020-08-01,67122,2899,968,13,8781,54
2020-08-02,67857,2908,735,9,8848,67
2020-08-03,68433,2917,576,9,9004,156
2020-08-04,69255,2928,822,11,9148,144
2020-08-05,69975,2933,720,5,9148,0
2020-08-06,71015,2948,1040,15,9267,119
2020-08-07,72254,2962,1239,14,9354,87
2020-08-08,73287,2974,1033,12,9354,0
2020-08-09,74328,2981,1041,7,9354,0
2020-08-10,74992,2997,664,16,9354,0
2020-08-11,75862,3010,870,13,9599,245
2020-08-12,76522,3025,660,15,9678,79
2020-08-13,77565,3040,1043,15,9678,0
2020-08-14,78632,3056,1067,16,9801,123
2020-08-15,79676,3068,1044,12,9872,71
2020-08-16,80415,3080,739,12,9935,63
2020-08-17,81006,3103,591,23,9973,38
2020-08-18,81847,3108,841,5,10037,64
2020-08-19,82336,3124,489,16,10090,53
2020-08-20,83277,3141,941,17,10145,55
2020-08-21,84317,3149,1040,8,10132,-13
2020-08-22,85317,3164,1000,15,10219,87
2020-08-23,85932,3176,615,12,10281,62
2020-08-24,87592,3190,1660,14,10343,62
2020-08-25,88421,3201,829,11,10417,74
2020-08-26,89359,3204,938,3,10605,188
2020-08-27,90504,3220,1145,16,10747,142
