"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,4886,94,316,5,313,-18
2020-04-14,5113,112,227,18,418,105
2020-04-15,5340,130,227,18,431,13
2020-04-16,5639,150,299,20,452,21
2020-04-17,6045,177,406,27,429,-23
2020-04-18,6328,187,283,10,388,-41
2020-04-19,6601,200,273,13,465,77
2020-04-20,6895,218,294,18,373,-92
2020-04-21,7134,245,239,27,427,54
2020-04-22,7495,265,361,20,434,7
2020-04-23,7820,281,325,16,486,52
2020-04-24,8290,294,470,13,477,-9
2020-04-25,8768,305,478,11,456,-21
2020-04-26,8997,324,229,19,451,-5
2020-04-27,9321,340,324,16,473,22
2020-04-28,9755,363,434,23,NA,NA
2020-04-29,10180,382,425,19,NA,NA
2020-04-30,10754,406,574,24,NA,NA
2020-05-01,11070,419,316,13,NA,NA
2020-05-02,11588,431,518,12,NA,NA
2020-05-03,11770,434,182,3,NA,NA
2020-05-04,11971,442,201,8,NA,NA
2020-05-05,12510,472,539,30,NA,NA
2020-05-06,13053,492,543,20,NA,NA
2020-05-07,13540,513,487,21,NA,NA
2020-05-08,14006,530,466,17,NA,NA
2020-05-09,14478,551,472,21,NA,NA
2020-05-10,14938,564,460,13,NA,NA
2020-05-11,15274,575,336,11,NA,NA
2020-05-12,15622,600,348,25,NA,NA
2020-05-13,16352,625,730,25,NA,NA
2020-05-14,16968,641,616,16,NA,NA
2020-05-15,17494,667,526,26,NA,NA
2020-05-16,18130,676,636,9,NA,NA
2020-05-17,18673,686,543,10,NA,NA
2020-05-18,19207,693,534,7,NA,NA
2020-05-19,19239,693,32,0,NA,NA
2020-05-20,20262,726,1023,33,NA,NA
2020-05-21,20512,728,250,2,NA,NA
2020-05-22,22110,775,1598,47,NA,NA
2020-05-23,22864,778,754,3,NA,NA
2020-05-24,23365,784,501,6,NA,NA
2020-05-25,24057,790,692,6,NA,NA
2020-05-26,24455,801,398,11,NA,NA
2020-05-27,24916,844,461,43,NA,NA
2020-05-28,25800,876,884,32,NA,NA
2020-05-29,26885,919,1085,43,NA,NA
2020-05-30,27794,929,909,10,NA,NA
2020-05-31,28785,937,991,8,NA,NA
2020-06-01,29592,948,807,11,NA,NA
2020-06-02,30023,961,431,13,NA,NA
2020-06-03,31276,999,1253,38,NA,NA
2020-06-04,32075,1006,799,7,NA,NA
2020-06-05,33295,1015,1220,9,NA,NA
2020-06-06,34718,1028,1423,13,NA,NA
2020-06-07,35625,1032,907,4,NA,NA
2020-06-08,36517,1041,892,9,NA,NA
2020-06-09,37227,1068,710,27,NA,NA
2020-06-10,38473,1090,1246,22,NA,NA
2020-06-11,39584,1106,1111,16,NA,NA
2020-06-12,41417,1121,1833,15,NA,NA
2020-06-13,42845,1127,1428,6,NA,NA
2020-06-14,44264,1132,1419,5,NA,NA
2020-06-15,45114,1140,850,8,NA,NA
2020-06-16,45907,1169,793,29,NA,NA
2020-06-17,46934,1181,1027,12,NA,NA
2020-06-18,48167,1188,1233,7,NA,NA
2020-06-19,49785,1202,1618,14,NA,NA
2020-06-20,51390,1215,1605,13,NA,NA
2020-06-21,52801,1223,1411,8,NA,NA
2020-06-22,53964,1278,1163,55,NA,NA
2020-06-23,54639,1296,675,18,NA,NA
2020-06-24,56527,1325,1888,29,NA,NA
2020-06-25,57472,1336,945,11,NA,NA
2020-06-26,59158,1348,1686,12,NA,NA
2020-06-27,60812,1353,1654,5,NA,NA
2020-06-28,62248,1352,1436,-1,NA,NA
2020-06-29,63736,1357,1488,5,NA,NA
2020-06-30,65327,1380,1591,23,NA,NA
2020-07-01,66751,1398,1424,18,NA,NA
2020-07-02,68216,1409,1465,11,NA,NA
2020-07-03,70262,1419,2046,10,NA,NA
2020-07-04,71670,1422,1408,3,NA,NA
2020-07-05,72992,1423,1322,1,NA,NA
2020-07-06,74775,1432,1783,9,NA,NA
2020-07-07,76290,1446,1515,14,NA,NA
2020-07-08,77687,1462,1397,16,NA,NA
2020-07-09,79656,1477,1969,15,NA,NA
2020-07-10,82032,1497,2376,20,NA,NA
2020-07-11,83906,1513,1874,16,NA,NA
2020-07-12,85771,1522,1865,9,NA,NA
2020-07-13,87669,1529,1898,7,NA,NA
2020-07-14,90000,1571,2331,42,NA,NA
2020-07-15,91837,1589,1837,18,NA,NA
2020-07-16,93708,1607,1871,18,NA,NA
2020-07-17,95570,1623,1862,16,NA,NA
2020-07-18,98092,1648,2522,25,NA,NA
2020-07-19,99803,1652,1711,4,NA,NA
2020-07-20,101231,1677,1428,25,NA,NA
2020-07-21,103216,1705,1985,28,NA,NA
2020-07-22,105276,1732,2060,27,NA,NA
2020-07-23,107125,1756,1849,24,NA,NA
2020-07-24,109728,1789,2603,33,NA,NA
2020-07-25,111421,1811,1693,22,NA,NA
2020-07-26,112937,1817,1516,6,NA,NA
2020-07-27,114916,1838,1979,21,NA,NA
2020-07-28,116700,1860,1784,22,NA,NA
2020-07-29,118387,1888,1687,28,NA,NA
2020-07-30,120532,1922,2145,34,NA,NA
2020-07-31,122298,1942,1766,20,NA,NA
2020-08-01,124006,1979,1708,37,NA,NA
2020-08-02,125330,1983,1324,4,NA,NA
2020-08-03,127630,2043,2300,60,NA,NA
2020-08-04,128715,2061,1085,18,NA,NA
2020-08-05,129733,2085,1018,24,NA,NA
2020-08-06,131802,2126,2069,41,NA,NA
2020-08-07,133337,2160,1535,34,NA,NA
2020-08-08,134948,2184,1611,24,NA,NA
2020-08-09,136346,2192,1398,8,NA,NA
2020-08-10,137562,2199,1216,7,NA,NA
2020-08-11,138743,2248,1181,49,NA,NA
2020-08-12,139739,2280,996,32,NA,NA
2020-08-13,140824,2287,1085,7,NA,NA
2020-08-14,142170,2313,1346,26,NA,NA
2020-08-15,143704,2343,1534,30,NA,NA
2020-08-16,144952,2347,1248,4,NA,NA
2020-08-17,145516,2348,564,1,NA,NA
2020-08-18,146779,2396,1263,48,NA,NA
