"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,2665,40,0,9,331,130
2020-04-14,3251,48,586,8,331,0
2020-04-15,3251,65,0,17,331,0
2020-04-16,3529,79,278,14,331,0
2020-04-17,4177,100,648,21,331,0
2020-04-18,4491,46,314,-54,331,0
2020-04-19,4706,57,215,11,331,0
2020-04-20,5090,67,384,10,331,0
2020-04-21,5500,85,410,18,576,245
2020-04-22,5841,103,341,18,576,0
2020-04-23,6256,115,415,12,576,0
2020-04-24,6699,130,443,15,576,0
2020-04-25,7129,64,430,-66,576,0
2020-04-26,7439,78,310,14,691,115
2020-04-27,7708,88,269,10,718,27
2020-04-28,7927,110,219,22,732,14
2020-04-29,8247,128,320,18,750,18
2020-04-30,8621,3,374,-125,896,146
2020-05-01,8962,17,341,14,937,41
2020-05-02,9289,29,327,12,977,40
2020-05-03,9477,50,188,21,1013,36
2020-05-04,9652,68,175,18,1061,48
2020-05-05,9933,84,281,16,1092,31
2020-05-06,10205,105,272,21,1123,31
2020-05-07,10530,126,325,21,1153,30
2020-05-08,10779,148,249,22,1187,34
2020-05-09,10989,59,210,-89,1218,31
2020-05-10,11274,73,285,14,1251,33
2020-05-11,11450,88,176,15,1280,29
2020-05-12,11614,110,164,22,1307,27
2020-05-13,11835,123,221,13,1328,21
2020-05-14,12016,138,181,15,1351,23
2020-05-15,12219,152,203,14,1372,21
2020-05-16,12434,99,215,-53,1403,31
2020-05-17,12674,109,240,10,1418,15
2020-05-18,12795,127,121,18,1438,20
2020-05-19,12951,138,156,11,1464,26
2020-05-20,13356,160,405,22,1486,22
2020-05-21,13571,180,215,20,1506,20
2020-05-22,13736,190,165,10,1537,31
2020-05-23,13952,133,216,-57,1557,20
2020-05-24,14065,141,113,8,1580,23
2020-05-25,14065,151,0,10,1580,0
2020-05-26,14210,166,145,15,1613,33
2020-05-27,14353,176,143,10,1624,11
2020-05-28,14494,184,141,8,1639,15
2020-05-29,14635,196,141,12,1660,21
2020-05-30,14819,154,184,-42,1682,22
2020-05-31,14928,5,109,-149,1701,19
2020-06-01,14991,10,63,5,1724,23
2020-06-02,15112,20,121,10,1743,19
2020-06-03,15219,31,107,11,1753,10
2020-06-04,15325,43,106,12,1765,12
2020-06-05,15441,54,116,11,1775,10
2020-06-06,15441,13,0,-41,1775,0
2020-06-07,15441,17,0,4,1775,0
2020-06-08,15642,21,201,4,1807,32
2020-06-09,15691,22,49,1,1815,8
2020-06-10,15756,26,65,4,1828,13
2020-06-11,15862,32,106,6,1842,14
2020-06-12,15947,34,85,2,1853,11
2020-06-13,15947,26,0,-8,1853,0
2020-06-14,15947,29,0,3,1853,0
2020-06-15,16093,34,146,5,1882,29
2020-06-16,16164,42,71,8,1889,7
2020-06-17,16213,48,49,6,1898,9
2020-06-18,16269,55,56,7,1911,13
2020-06-19,16337,58,68,3,1922,11
2020-06-20,16337,37,0,-21,1922,0
2020-06-21,16337,39,0,2,1922,0
2020-06-22,16459,41,122,2,1950,28
2020-06-23,16533,48,74,7,1958,8
2020-06-24,16606,53,73,5,1967,9
2020-06-25,16640,54,34,1,1981,14
2020-06-26,16661,55,21,1,1984,3
2020-06-27,16661,46,0,-9,1984,0
2020-06-28,16661,52,0,6,1984,0
2020-06-29,16764,53,103,1,1995,11
2020-06-30,16813,0,49,-53,2001,6
2020-07-01,16853,1,40,1,2007,6
2020-07-02,16941,4,88,3,2011,4
2020-07-03,16991,7,50,3,2019,8
2020-07-04,16991,9,0,2,2019,0
2020-07-05,16991,11,0,2,2019,0
2020-07-06,16991,15,0,4,2019,0
2020-07-07,17154,17,163,2,2036,17
2020-07-08,17204,17,50,0,2043,7
2020-07-09,17243,17,39,0,2043,0
2020-07-10,17312,20,69,3,2051,8
2020-07-11,17312,16,0,-4,2051,0
2020-07-12,17312,19,0,3,2051,0
2020-07-13,17487,20,175,1,2066,15
2020-07-14,17588,21,101,1,2070,4
2020-07-15,17640,21,52,0,2075,5
2020-07-16,17711,22,71,1,2084,9
2020-07-17,17793,24,82,2,2088,4
2020-07-18,17793,24,0,0,2088,0
2020-07-19,17793,26,0,2,2088,0
2020-07-20,17904,28,111,2,2110,22
2020-07-21,17986,29,82,1,2116,6
2020-07-22,18062,30,76,1,2127,11
2020-07-23,18148,30,86,0,2137,10
2020-07-24,18224,30,76,0,2146,9
2020-07-25,18224,33,0,3,2146,0
2020-07-26,18224,34,0,1,2146,0
2020-07-27,18515,35,291,1,2174,28
2020-07-28,18725,36,210,1,2182,8
2020-07-29,18800,36,75,0,2195,13
2020-07-30,18950,37,150,1,2202,7
2020-07-31,19022,9,72,-28,2211,9
2020-08-01,19022,10,0,1,2211,0
2020-08-02,19022,12,0,2,2211,0
2020-08-03,19246,13,224,1,2231,20
2020-08-04,19390,15,144,2,2242,11
2020-08-05,19481,17,91,2,2248,6
2020-08-06,19611,17,130,0,2264,16
2020-08-07,19738,19,127,2,2276,12
2020-08-08,19738,15,0,-4,2276,0
2020-08-09,19738,15,0,0,2276,0
2020-08-10,19934,16,196,1,2311,35
2020-08-11,20053,19,119,3,2317,6
2020-08-12,20129,20,76,1,2336,19
2020-08-13,20240,20,111,0,2341,5
2020-08-14,20335,23,95,3,2350,9
2020-08-15,20335,21,0,-2,2350,0
2020-08-16,20335,28,0,7,2350,0
2020-08-17,20572,30,237,2,2380,30
2020-08-18,20692,35,120,5,2405,25
2020-08-19,20795,35,103,0,2419,14
2020-08-20,20871,38,76,3,2431,12
2020-08-21,21022,40,151,2,2438,7
2020-08-22,21022,30,0,-10,2438,0
2020-08-23,21022,31,0,1,2438,0
2020-08-24,21302,32,280,1,2460,22
2020-08-25,21372,33,70,1,2474,14
2020-08-26,21454,34,82,1,2478,4
2020-08-27,21589,36,135,2,2485,7
2020-08-28,21683,38,94,2,NA,NA
2020-08-29,21683,39,0,1,NA,NA
2020-08-30,21683,36,0,-3,NA,NA
2020-08-31,21949,14,266,-22,NA,NA
2020-09-01,22002,16,53,2,NA,NA
2020-09-02,22078,18,76,2,NA,NA
2020-09-03,22143,21,65,3,NA,NA
2020-09-04,22243,22,100,1,NA,NA
2020-09-05,22243,21,0,-1,NA,NA
2020-09-06,22243,22,0,1,NA,NA
2020-09-07,22243,23,0,1,NA,NA
2020-09-08,22592,25,349,2,NA,NA
2020-09-09,22676,26,84,1,NA,NA
2020-09-10,22782,27,106,1,NA,NA
2020-09-11,22905,27,123,0,NA,NA
2020-09-12,22905,30,0,3,NA,NA
2020-09-13,22905,30,0,0,NA,NA
2020-09-14,23130,32,225,2,NA,NA
2020-09-15,23250,34,120,2,NA,NA
2020-09-16,23358,39,108,5,NA,NA
2020-09-17,23488,39,130,0,NA,NA
2020-09-18,23620,41,132,2,NA,NA
2020-09-19,23620,41,0,0,NA,NA
2020-09-20,23620,45,0,4,NA,NA
2020-09-21,23932,47,312,2,NA,NA
2020-09-22,24044,48,112,1,NA,NA
2020-09-23,24177,18,133,-30,NA,NA
2020-09-24,24311,19,134,1,NA,NA
2020-09-25,24181,20,-130,1,NA,NA
2020-09-26,24181,19,0,-1,NA,NA
2020-09-27,24181,19,0,0,NA,NA
2020-09-28,24424,21,243,2,NA,NA
2020-09-29,24556,22,132,1,NA,NA
2020-09-30,24748,23,192,1,NA,NA
2020-10-01,24914,25,166,2,NA,NA
2020-10-02,25076,27,162,2,NA,NA
2020-10-03,25076,28,0,1,NA,NA
2020-10-04,25076,30,0,2,NA,NA
2020-10-05,25419,19,343,-11,NA,NA
2020-10-06,25596,19,177,0,NA,NA
2020-10-07,25776,22,180,3,NA,NA
2020-10-08,26045,26,269,4,NA,NA
2020-10-09,26294,29,249,3,NA,NA
2020-10-10,26294,31,0,2,NA,NA
2020-10-11,26294,37,0,6,NA,NA
2020-10-12,26294,1159,0,1122,NA,NA
2020-10-13,26960,1166,666,7,NA,NA
2020-10-14,27164,1168,204,2,NA,NA
2020-10-15,27438,1170,274,2,NA,NA
2020-10-16,27691,1172,253,2,NA,NA
2020-10-17,27691,1174,0,2,NA,NA
2020-10-18,27691,1176,0,2,NA,NA
2020-10-19,28347,1177,656,1,NA,NA
2020-10-20,28649,1181,302,4,NA,NA
2020-10-21,29123,1184,474,3,NA,NA
2020-10-22,29594,1187,471,3,NA,NA
2020-10-23,30118,1190,524,3,NA,NA
2020-10-24,30118,1191,0,1,NA,NA
2020-10-25,30118,1193,0,2,NA,NA
2020-10-26,31024,1196,906,3,NA,NA
2020-10-27,31445,1201,421,5,NA,NA
2020-10-28,31944,1204,499,3,NA,NA
2020-10-29,32312,1208,368,4,NA,NA
2020-10-30,32874,1213,562,5,NA,NA
2020-10-31,32874,1216,0,3,NA,NA
2020-11-01,32874,1220,0,4,NA,NA
2020-11-02,34120,1226,1246,6,NA,NA
2020-11-03,34543,1227,423,1,NA,NA
2020-11-04,35122,1231,579,4,NA,NA
2020-11-05,35750,1235,628,4,NA,NA
2020-11-06,36380,1240,630,5,NA,NA
2020-11-07,36380,1241,0,1,NA,NA
2020-11-08,36380,1247,0,6,NA,NA
2020-11-09,38009,1251,1629,4,NA,NA
2020-11-10,38798,1257,789,6,NA,NA
2020-11-11,39776,1266,978,9,NA,NA
2020-11-12,40764,1271,988,5,NA,NA
2020-11-13,41529,1273,765,2,NA,NA
2020-11-14,41529,1283,0,10,NA,NA
2020-11-15,41529,1291,0,8,NA,NA
2020-11-16,43923,1297,2394,6,NA,NA
2020-11-17,44528,1302,605,5,NA,NA
2020-11-18,45911,1309,1383,7,NA,NA
2020-11-19,46951,1314,1040,5,NA,NA
2020-11-20,48001,1321,1050,7,NA,NA
2020-11-21,48001,1331,0,10,NA,NA
2020-11-22,48001,1343,0,12,NA,NA
2020-11-23,50573,1355,2572,12,NA,NA
2020-11-24,51424,1367,851,12,NA,NA
2020-11-25,52317,1374,893,7,NA,NA
2020-11-26,52317,1386,0,12,NA,NA
2020-11-27,53954,1395,1637,9,NA,NA
2020-11-28,53954,1399,0,4,NA,NA
2020-11-29,53954,1408,0,9,NA,NA
2020-11-30,56723,1415,2769,7,NA,NA
2020-12-01,57906,1428,1183,13,NA,NA
2020-12-02,59005,1442,1099,14,NA,NA
2020-12-03,60722,1454,1717,12,NA,NA
2020-12-04,62137,1466,1415,12,NA,NA
2020-12-05,62137,1482,0,16,NA,NA
2020-12-06,62137,1497,0,15,NA,NA
2020-12-07,65818,1521,3681,24,NA,NA
2020-12-08,67067,1542,1249,21,NA,NA
2020-12-09,68299,1557,1232,15,NA,NA
2020-12-10,69247,1583,948,26,NA,NA
2020-12-11,70818,1603,1571,20,NA,NA
2020-12-12,70818,1622,0,19,NA,NA
2020-12-13,70818,1652,0,30,NA,NA
2020-12-14,74071,1667,3253,15,NA,NA
2020-12-15,75237,1683,1166,16,NA,NA
2020-12-16,76209,1702,972,19,NA,NA
2020-12-17,77290,1719,1081,17,NA,NA
2020-12-18,77812,1734,522,15,NA,NA
2020-12-19,77812,1754,0,20,NA,NA
2020-12-20,77812,1768,0,14,NA,NA
2020-12-21,80231,1779,2419,11,NA,NA
2020-12-22,81187,1797,956,18,NA,NA
2020-12-23,82066,1807,879,10,NA,NA
2020-12-24,82066,1824,0,17,NA,NA
2020-12-25,82066,1845,0,21,NA,NA
2020-12-26,82066,1856,0,11,NA,NA
2020-12-27,82066,1869,0,13,NA,NA
2020-12-28,85602,1883,3536,14,NA,NA
2020-12-29,86789,1900,1187,17,NA,NA
2020-12-30,87949,1911,1160,11,NA,NA
2020-12-31,87949,1930,0,19,NA,NA
2021-01-01,87949,1944,0,14,NA,NA
2021-01-02,87949,1957,0,13,NA,NA
2021-01-03,87949,1974,0,17,NA,NA
2021-01-04,92708,1992,4759,18,NA,NA
2021-01-05,93852,2005,1144,13,NA,NA
2021-01-06,95463,2024,1611,19,NA,NA
2021-01-07,96591,2035,1128,11,NA,NA
2021-01-08,97614,2048,1023,13,NA,NA
2021-01-09,97614,2062,0,14,NA,NA
2021-01-10,97614,2074,0,12,NA,NA
2021-01-11,100607,2095,2993,21,NA,NA
2021-01-12,101393,2109,786,14,NA,NA
2021-01-13,102485,2120,1092,11,NA,NA
2021-01-14,103386,2130,901,10,NA,NA
2021-01-15,104443,2146,1057,16,NA,NA
2021-01-16,104443,2161,0,15,NA,NA
2021-01-17,104443,2169,0,8,NA,NA
2021-01-18,104443,2187,0,18,NA,NA
2021-01-19,107066,2199,2623,12,NA,NA
2021-01-20,107876,2223,810,24,NA,NA
2021-01-21,108786,2232,910,9,NA,NA
2021-01-22,109735,2248,949,16,NA,NA
2021-01-23,109735,2256,0,8,NA,NA
2021-01-24,109735,2272,0,16,NA,NA
2021-01-25,111754,2285,2019,13,NA,NA
2021-01-26,112396,2296,642,11,NA,NA
2021-01-27,113009,2303,613,7,NA,NA
2021-01-28,113754,2317,745,14,NA,NA
2021-01-29,114438,2324,684,7,NA,NA
2021-01-30,114438,2333,0,9,NA,NA
2021-01-31,114438,2341,0,8,NA,NA
2021-02-01,115956,2352,1518,11,NA,NA
2021-02-02,116191,2366,235,14,NA,NA
2021-02-03,116704,2380,513,14,NA,NA
2021-02-04,117291,2387,587,7,NA,NA
2021-02-05,117891,2393,600,6,NA,NA
2021-02-06,117891,2400,0,7,NA,NA
2021-02-07,117891,2412,0,12,NA,NA
2021-02-08,119104,2420,1213,8,NA,NA
2021-02-09,119434,2427,330,7,NA,NA
2021-02-10,119893,2437,459,10,NA,NA
2021-02-11,120381,2447,488,10,NA,NA
2021-02-12,120821,2452,440,5,NA,NA
2021-02-13,120821,2459,0,7,NA,NA
2021-02-14,120821,2462,0,3,NA,NA
2021-02-15,121787,2465,966,3,NA,NA
2021-02-16,122072,2473,285,8,NA,NA
2021-02-17,122440,2474,368,1,NA,NA
2021-02-18,122859,2476,419,2,NA,NA
2021-02-19,123145,2482,286,6,NA,NA
2021-02-20,123145,2485,0,3,NA,NA
2021-02-21,123145,2488,0,3,NA,NA
2021-02-22,123980,2490,835,2,NA,NA
2021-02-23,124262,2495,282,5,NA,NA
2021-02-24,124718,2499,456,4,NA,NA
2021-02-25,125185,2502,467,3,NA,NA
2021-02-26,125622,2502,437,0,NA,NA
2021-02-27,125622,2502,0,0,NA,NA
2021-02-28,125622,2502,0,0,NA,NA
