"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,7691,306,384,17,1472,96
2020-04-14,7950,327,259,21,1493,21
2020-04-15,7956,328,6,1,1556,63
2020-04-16,8286,355,330,27,1636,80
2020-04-17,8691,372,405,17,1693,57
2020-04-18,9047,389,356,17,1755,62
2020-04-19,9730,420,683,31,1797,42
2020-04-20,9730,420,0,0,1813,16
2020-04-21,10473,483,743,63,1880,67
2020-04-22,10891,506,418,23,2003,123
2020-04-23,11278,552,387,46,2123,120
2020-04-24,12256,674,978,122,2366,243
2020-04-25,12968,684,712,10,2366,0
2020-04-26,13441,688,473,4,2410,44
2020-04-27,13879,706,438,18,2438,28
2020-04-28,14316,736,437,30,2485,47
2020-04-29,14758,766,442,30,2610,125
2020-04-30,15284,777,526,11,2621,11
2020-05-01,15793,821,509,44,2697,76
2020-05-02,16225,832,432,11,2747,50
2020-05-03,16635,842,410,10,2793,46
2020-05-04,16918,851,283,9,2799,6
2020-05-05,17367,903,449,52,2838,39
2020-05-06,17832,919,465,16,2919,81
2020-05-07,18370,944,538,25,2986,67
2020-05-08,18827,960,457,16,3557,571
2020-05-09,19375,967,548,7,3600,43
2020-05-10,19703,971,328,4,3623,23
2020-05-11,19879,987,176,16,3689,66
2020-05-12,20157,1010,278,23,3663,-26
2020-05-13,20475,1062,318,52,3695,32
2020-05-14,20838,1086,363,24,3735,40
2020-05-15,21232,1150,394,64,3789,54
2020-05-16,21633,1192,401,42,3842,53
2020-05-17,21938,1215,305,23,3866,24
2020-05-18,22202,1224,264,9,3872,6
2020-05-19,22482,1257,280,33,3899,27
2020-05-20,22797,1299,315,42,3955,56
2020-05-21,23191,1310,394,11,3990,35
2020-05-22,23487,1324,296,14,4037,47
2020-05-23,23964,1327,477,3,4082,45
2020-05-24,24174,1332,210,5,4105,23
2020-05-25,24269,1333,95,1,4119,14
2020-05-26,24565,1352,296,19,4128,9
2020-05-27,24767,1392,202,40,4160,32
2020-05-28,25121,1421,354,29,4196,36
2020-05-29,25612,1436,491,15,4254,58
2020-05-30,26098,1443,486,7,4307,53
2020-05-31,26378,1445,280,2,4333,26
2020-06-01,26577,1458,199,13,4347,14
2020-06-02,26788,1474,211,16,4372,25
2020-06-03,27060,1494,272,20,4419,47
2020-06-04,27360,1512,300,18,4443,24
2020-06-05,27615,1524,255,12,4460,17
2020-06-06,27848,1527,233,3,4472,12
2020-06-07,28001,1527,153,0,4480,8
2020-06-08,28183,1543,182,16,4485,5
2020-06-09,28347,1553,164,10,4859,374
2020-06-10,28499,1572,152,19,5025,166
2020-06-11,28647,1582,148,10,5035,10
2020-06-12,28822,1582,175,0,5057,22
2020-06-13,29017,1597,195,15,5234,177
2020-06-14,29130,1598,113,1,5244,10
2020-06-15,29299,1605,169,7,5244,0
2020-06-16,29442,1617,143,12,5269,25
2020-06-17,29671,1631,229,14,5272,3
2020-06-18,29901,1638,230,7,5294,22
2020-06-19,30187,1643,286,5,5308,14
2020-06-20,30348,1647,161,4,5318,10
2020-06-21,30539,1647,191,0,5323,5
2020-06-22,30705,1651,166,4,5327,4
2020-06-23,30893,1665,188,14,5343,16
2020-06-24,31155,1667,262,2,5366,23
2020-06-25,31479,1669,324,2,5375,9
2020-06-26,31796,1673,317,4,5386,11
2020-06-27,32022,1674,226,1,5392,6
2020-06-28,32307,1676,285,2,5399,7
2020-06-29,32511,1681,204,5,5401,2
2020-06-30,32715,1690,204,9,5442,41
2020-07-01,33029,1697,314,7,5489,47
2020-07-02,33352,1701,323,4,5513,24
2020-07-03,33612,1701,260,0,5527,14
2020-07-04,33866,1701,254,0,5537,10
2020-07-05,34065,1701,199,0,5550,13
2020-07-06,34257,1691,192,-10,5565,15
2020-07-07,34664,1696,407,5,5591,26
2020-07-08,35116,1704,452,8,5741,150
2020-07-09,35525,1706,409,2,5820,79
2020-07-10,36191,1724,666,18,5831,11
2020-07-11,36591,1725,400,1,5864,33
2020-07-12,36913,1725,322,0,5885,21
2020-07-13,37236,1727,323,2,5895,10
2020-07-14,37686,1738,450,11,5941,46
2020-07-15,38155,1744,469,6,5963,22
2020-07-16,38726,1745,571,1,5950,-13
2020-07-17,39344,1751,618,6,5966,16
2020-07-18,39788,1752,444,1,5994,28
2020-07-19,40142,1752,354,0,6019,25
2020-07-20,40566,1758,424,6,6032,13
2020-07-21,41059,1763,493,5,6057,25
2020-07-22,41698,1771,639,8,6110,53
2020-07-23,42313,1786,615,15,6133,23
2020-07-24,42980,1790,667,4,6149,16
2020-07-25,43789,1794,809,4,6227,78
2020-07-26,44336,1794,547,0,6261,34
2020-07-27,44565,1799,229,5,6268,7
2020-07-28,45314,1807,749,8,6271,3
2020-07-29,45796,1822,482,15,6319,48
2020-07-30,46204,1822,408,0,6398,79
2020-07-31,46809,1838,605,16,6413,15
2020-08-01,47267,1844,458,6,6441,28
2020-08-02,47727,1844,460,0,6465,24
2020-08-03,47968,1844,241,0,6474,9
2020-08-04,48394,1849,426,5,6487,13
2020-08-05,48988,1851,594,2,6516,29
2020-08-06,49436,1852,448,1,6536,20
2020-08-07,49893,1857,457,5,6572,36
2020-08-08,50324,1857,431,0,6582,10
2020-08-09,50660,1858,336,1,6602,20
2020-08-10,51038,1862,378,4,6616,14
2020-08-11,51441,1874,403,12,6627,11
2020-08-12,51756,1875,315,1,6679,52
2020-08-13,52219,1882,463,7,6685,6
2020-08-14,52538,1888,319,6,6700,15
2020-08-15,52838,1896,300,8,6718,18
2020-08-16,53176,1896,338,0,6727,9
2020-08-17,53370,1896,194,0,6735,8
2020-08-18,53631,1899,261,3,6739,4
2020-08-19,53901,1900,270,1,6781,42
2020-08-20,54230,1903,329,3,6784,3
2020-08-21,54230,1910,0,7,6797,13
2020-08-22,54883,1918,653,8,6808,11
2020-08-23,55143,1918,260,0,6831,23
2020-08-24,55341,1919,198,1,6841,10
2020-08-25,55800,1926,459,7,6845,4
2020-08-26,55993,1927,193,1,6894,49
2020-08-27,56343,1931,350,4,6902,8
2020-08-28,56773,1937,430,6,NA,NA
2020-08-29,57040,1942,267,5,NA,NA
2020-08-30,57223,1942,183,0,NA,NA
2020-08-31,57424,1945,201,3,NA,NA
2020-09-01,57775,1946,351,1,NA,NA
2020-09-02,58019,1952,244,6,NA,NA
2020-09-03,58287,1955,268,3,NA,NA
2020-09-04,58287,1955,0,0,NA,NA
2020-09-05,58986,1971,699,16,NA,NA
2020-09-06,59271,1972,285,1,NA,NA
2020-09-07,59484,1973,213,1,NA,NA
2020-09-08,59671,1973,187,0,NA,NA
2020-09-09,59911,1977,240,4,NA,NA
2020-09-10,60175,1979,264,2,NA,NA
2020-09-11,60482,1985,307,6,NA,NA
2020-09-12,60896,1988,414,3,NA,NA
2020-09-13,61313,1988,417,0,NA,NA
2020-09-14,61687,1990,374,2,NA,NA
2020-09-15,62099,1996,412,6,NA,NA
2020-09-16,62686,2002,587,6,NA,NA
2020-09-17,63145,2006,459,4,NA,NA
2020-09-18,63750,2009,605,3,NA,NA
2020-09-19,64356,2013,606,4,NA,NA
2020-09-20,64857,2014,501,1,NA,NA
2020-09-21,65399,2018,542,4,NA,NA
2020-09-22,66053,2025,654,7,NA,NA
2020-09-23,66669,2030,616,5,NA,NA
2020-09-24,67217,2033,548,3,NA,NA
2020-09-25,67926,2034,709,1,NA,NA
2020-09-26,68510,2040,584,6,NA,NA
2020-09-27,69079,2041,569,1,NA,NA
2020-09-28,69490,2044,411,3,NA,NA
2020-09-29,70025,2046,535,2,NA,NA
2020-09-30,70536,2051,511,5,NA,NA
2020-10-01,71218,2054,682,3,NA,NA
2020-10-02,71898,2057,680,3,NA,NA
2020-10-03,72555,2060,657,3,NA,NA
2020-10-04,73076,2068,521,8,NA,NA
2020-10-05,73537,2069,461,1,NA,NA
2020-10-06,74191,2081,654,12,NA,NA
2020-10-07,74922,2085,731,4,NA,NA
2020-10-08,75785,2095,863,10,NA,NA
2020-10-09,76619,2103,834,8,NA,NA
2020-10-10,77642,2112,1023,9,NA,NA
2020-10-11,78461,2113,819,1,NA,NA
2020-10-12,79037,2116,576,3,NA,NA
2020-10-13,80085,2153,1048,37,NA,NA
2020-10-14,80777,2160,692,7,NA,NA
2020-10-15,81918,2162,1141,2,NA,NA
2020-10-16,83230,2172,1312,10,NA,NA
2020-10-17,84369,2176,1139,4,NA,NA
2020-10-18,85302,2176,933,0,NA,NA
2020-10-19,86374,2180,1072,4,NA,NA
2020-10-20,87582,2182,1208,2,NA,NA
2020-10-21,88849,2194,1267,12,NA,NA
2020-10-22,90222,2198,1373,4,NA,NA
2020-10-23,91572,2211,1350,13,NA,NA
2020-10-24,93400,2218,1828,7,NA,NA
2020-10-25,95089,2223,1689,5,NA,NA
2020-10-26,97300,2226,2211,3,NA,NA
2020-10-27,98733,2236,1433,10,NA,NA
2020-10-28,100208,2249,1475,13,NA,NA
2020-10-29,102014,2268,1806,19,NA,NA
2020-10-30,104426,2278,2412,10,NA,NA
2020-10-31,107350,2285,2924,7,NA,NA
2020-11-01,109910,2288,2560,3,NA,NA
2020-11-02,112147,2292,2237,4,NA,NA
2020-11-03,114709,2311,2562,19,NA,NA
2020-11-04,117637,2333,2928,22,NA,NA
2020-11-05,121006,2353,3369,20,NA,NA
2020-11-06,124469,2376,3463,23,NA,NA
2020-11-07,127967,2389,3498,13,NA,NA
2020-11-08,130984,2394,3017,5,NA,NA
2020-11-09,134537,2408,3553,14,NA,NA
2020-11-10,138427,2427,3890,19,NA,NA
2020-11-11,142402,2443,3975,16,NA,NA
2020-11-12,147599,2468,5197,25,NA,NA
2020-11-13,154038,2504,6439,36,NA,NA
2020-11-14,159234,2525,5196,21,NA,NA
2020-11-15,163417,2546,4183,21,NA,NA
2020-11-16,167713,2578,4296,32,NA,NA
2020-11-17,172044,2608,4331,30,NA,NA
2020-11-18,176694,2651,4650,43,NA,NA
2020-11-19,182801,2730,6107,79,NA,NA
2020-11-20,188566,2745,5765,15,NA,NA
2020-11-21,194679,2787,6113,42,NA,NA
2020-11-22,198600,2806,3921,19,NA,NA
2020-11-23,202289,2810,3689,4,NA,NA
2020-11-24,206439,2860,4150,50,NA,NA
2020-11-25,210630,2906,4191,46,NA,NA
2020-11-26,216683,2957,6053,51,NA,NA
2020-11-27,220953,2977,4270,20,NA,NA
2020-11-28,225283,2983,4330,6,NA,NA
2020-11-29,228772,3003,3489,20,NA,NA
2020-11-30,232905,3037,4133,34,NA,NA
2020-12-01,237310,3109,4405,72,NA,NA
2020-12-02,241172,3193,3862,84,NA,NA
2020-12-03,247209,3320,6037,127,NA,NA
2020-12-04,252222,3338,5013,18,NA,NA
2020-12-05,257347,3357,5125,19,NA,NA
2020-12-06,260581,3356,3234,-1,NA,NA
2020-12-07,264618,3358,4037,2,NA,NA
2020-12-08,268589,3372,3971,14,NA,NA
2020-12-09,272346,3639,3757,267,NA,NA
2020-12-10,276995,3759,4649,120,NA,NA
2020-12-11,281673,3846,4678,87,NA,NA
2020-12-12,285634,3871,3961,25,NA,NA
2020-12-13,288193,3958,2559,87,NA,NA
2020-12-14,291104,3969,2911,11,NA,NA
2020-12-15,293382,4085,2278,116,NA,NA
2020-12-16,296716,4156,3334,71,NA,NA
2020-12-17,300414,4226,3698,70,NA,NA
2020-12-18,304107,4259,3693,33,NA,NA
2020-12-19,306598,4339,2491,80,NA,NA
2020-12-20,308890,4368,2292,29,NA,NA
2020-12-21,311036,4378,2146,10,NA,NA
2020-12-22,313552,4369,2516,-9,NA,NA
2020-12-23,316500,4462,2948,93,NA,NA
2020-12-24,319530,4550,3030,88,NA,NA
2020-12-25,322189,4586,2659,36,NA,NA
2020-12-26,323619,4592,1430,6,NA,NA
2020-12-27,325018,4610,1399,18,NA,NA
2020-12-28,326668,4631,1650,21,NA,NA
2020-12-29,328408,4687,1740,56,NA,NA
2020-12-30,330859,4750,2451,63,NA,NA
2020-12-31,334097,4814,3238,64,NA,NA
2021-01-01,337161,4873,3064,59,NA,NA
2021-01-02,339172,4912,2011,39,NA,NA
2021-01-03,341250,4934,2078,22,NA,NA
2021-01-04,343435,4944,2185,10,NA,NA
2021-01-05,346893,4991,3458,47,NA,NA
