"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-03,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0
2020-03-06,2,0,2,0,0,0,0
2020-03-07,4,0,2,0,0,0,0
2020-03-08,6,0,2,0,0,0,0
2020-03-09,10,0,4,0,0,0,0
2020-03-10,12,0,2,0,0,0,0
2020-03-11,16,0,4,0,0,0,0
2020-03-12,22,0,6,0,0,0,0
2020-03-13,41,0,19,0,0,0,0
2020-03-14,47,0,6,0,0,0,0
2020-03-15,63,0,16,0,0,0,0
2020-03-16,76,0,13,0,0,0,0
2020-03-17,96,0,20,0,0,0,0
2020-03-18,133,1,37,1,0,0,0
2020-03-19,185,1,52,0,0,0,0
2020-03-20,268,1,83,0,0,0,0
2020-03-21,371,2,103,1,0,0,0
2020-03-22,479,2,108,0,0,0,0
2020-03-23,644,6,165,4,0,0,0
2020-03-24,851,7,207,1,0,0,0
2020-03-25,1127,11,276,4,0,0,0
2020-03-26,1687,16,560,5,0,0,0
2020-03-27,2218,22,531,6,241,241,0
2020-03-28,2751,34,533,12,316,75,0
2020-03-29,3394,38,643,4,353,37,0
2020-03-30,4087,49,693,11,386,33,0
2020-03-31,4843,63,756,14,514,128,0
2020-04-01,5805,74,962,11,620,106,0
2020-04-02,7016,90,1211,16,730,110,0
2020-04-03,8420,102,1404,12,852,122,0
2020-04-04,10017,136,1597,34,1004,152,0
2020-04-05,11510,150,1493,14,1072,68,0
2020-04-06,12980,162,1470,12,1145,73,0
2020-04-07,14559,240,1579,78,0,-1145,1665
2020-04-08,16239,309,1680,69,0,0,1898
2020-04-09,18228,338,1989,29,0,0,2051
2020-04-10,19979,416,1751,78,0,0,2072
2020-04-11,21655,494,1676,78,0,0,2115
2020-04-12,22833,507,1178,13,0,0,2097
2020-04-13,24199,524,1366,17,0,0,2243
2020-04-14,25345,584,1146,60,0,0,2317
2020-04-15,26490,647,1145,63,0,0,2395
2020-04-16,27735,707,1245,60,0,0,2512
2020-04-17,29441,756,1706,49,0,0,2603
2020-04-18,31069,836,1628,80,0,0,2613
2020-04-19,32284,1112,1215,276,0,0,2634
2020-04-20,33232,1204,948,92,0,0,2701
2020-04-21,34528,1564,1296,360,0,0,2743
2020-04-22,35684,1622,1156,58,0,0,2764
2020-04-23,37053,1421,1369,-201,0,0,2750
2020-04-24,38652,1492,1599,71,0,0,2746
2020-04-25,40049,1537,1397,45,0,0,2748
2020-04-26,41165,1550,1116,13,0,0,2736
2020-04-27,42050,1597,885,47,0,0,2800
2020-04-28,43264,1716,1214,119,0,0,2781
2020-04-29,44366,2195,1102,479,0,0,2781
2020-04-30,45763,2292,1397,97,0,0,2707
2020-05-01,46971,2354,1208,62,0,0,2683
2020-05-02,48305,2418,1334,64,0,0,2673
2020-05-03,49267,2444,962,26,0,0,2645
2020-05-04,50092,2458,825,14,0,0,2708
2020-05-05,50957,3012,865,554,0,0,2580
2020-05-06,51845,3106,888,94,0,0,2545
2020-05-07,52915,3416,1070,310,0,0,2420
2020-05-08,54238,3616,1323,200,0,0,2342
2020-05-09,55316,3688,1078,72,0,0,2285
2020-05-10,56611,3707,1295,19,0,0,2230
2020-05-11,57154,3731,543,24,0,0,2176
2020-05-12,57991,3806,837,75,0,0,2187
2020-05-13,58698,3943,707,137,0,0,2012
2020-05-14,59636,4218,938,275,0,0,1983
2020-05-15,60622,4342,986,124,0,0,1934
2020-05-16,61611,4403,989,61,0,0,1873
2020-05-17,62234,4418,623,15,0,0,1821
2020-05-18,63056,4505,822,87,0,0,1885
2020-05-19,63666,4624,610,119,0,0,1861
2020-05-20,63666,4624,0,0,0,0,1818
2020-05-21,65392,4869,1726,245,0,0,1654
2020-05-22,66258,4984,866,115,0,0,1580
2020-05-23,66983,5096,725,112,0,0,1560
2020-05-24,67713,5124,730,28,0,0,1533
2020-05-25,68186,5139,473,15,0,0,1628
2020-05-26,68637,5152,451,13,0,0,1493
2020-05-27,69417,5265,780,113,0,0,1493
2020-05-28,70042,5373,625,108,0,0,1476
2020-05-29,71339,5464,1297,91,0,0,1445
2020-05-30,72031,5537,692,73,0,0,1352
2020-05-31,72546,5555,515,18,0,0,1352
2020-06-01,72898,5567,352,12,0,0,1302
2020-06-02,73510,5667,612,100,0,0,1302
2020-06-03,74022,5741,512,74,0,0,1164
2020-06-04,74560,5817,538,76,0,0,1174
2020-06-05,75005,5886,445,69,0,0,1174
2020-06-06,75706,5931,701,45,0,0,1174
2020-06-07,76212,5943,506,12,0,0,1174
2020-06-08,76563,5953,351,10,0,0,1174
2020-06-09,77056,6014,493,61,0,0,1032
2020-06-10,77466,6062,410,48,0,0,992
2020-06-11,77933,6113,467,51,0,0,946
2020-06-12,77999,6162,66,49,0,0,899
2020-06-13,78462,6211,463,49,0,0,875
2020-06-14,78798,6215,336,4,0,0,852
2020-06-15,79121,6243,323,28,0,0,851
2020-06-16,79483,6276,362,33,0,0,800
2020-06-17,79818,6319,335,43,0,0,788
2020-06-18,80236,6361,418,42,0,0,740
2020-06-19,80762,6399,526,38,0,0,731
