"location","target","predicted_value","truth","error","truth_zero","relative_error","forecast_date","target_end_date"
"NC","2 wk ahead cum case",27199,27794,595,18673,0.0652340752110514,"2020-05-17","2020-05-30"
"NC","2 wk ahead cum death",960,929,-31,686,-0.127572016460905,"2020-05-17","2020-05-30"
"NC","3 wk ahead cum case",32925,34718,1793,18673,0.111748208164537,"2020-05-17","2020-06-06"
"NC","3 wk ahead cum death",1148,1028,-120,686,-0.350877192982456,"2020-05-17","2020-06-06"
"NC","4 wk ahead cum case",40601,42845,2244,18673,0.0928346847592255,"2020-05-17","2020-06-13"
"NC","4 wk ahead cum death",1389,1127,-262,686,-0.594104308390023,"2020-05-17","2020-06-13"
"ND","1 wk ahead cum case",2269,2365,96,1900,0.206451612903226,"2020-05-17","2020-05-23"
"ND","1 wk ahead cum death",55,52,-3,43,-0.333333333333333,"2020-05-17","2020-05-23"
"ND","2 wk ahead cum case",2770,2554,-216,1900,-0.330275229357798,"2020-05-17","2020-05-30"
"ND","2 wk ahead cum death",78,60,-18,43,-1.05882352941176,"2020-05-17","2020-05-30"
"ND","3 wk ahead cum case",3474,2816,-658,1900,-0.718340611353712,"2020-05-17","2020-06-06"
"ND","3 wk ahead cum death",121,72,-49,43,-1.68965517241379,"2020-05-17","2020-06-06"
"ND","4 wk ahead cum case",4707,3058,-1649,1900,-1.42400690846287,"2020-05-17","2020-06-13"
"ND","4 wk ahead cum death",218,74,-144,43,-4.64516129032258,"2020-05-17","2020-06-13"
"OH","1 wk ahead cum case",30751,31408,657,27923,0.188522238163558,"2020-05-17","2020-05-23"
"OH","1 wk ahead cum death",1819,1956,137,1625,0.413897280966767,"2020-05-17","2020-05-23"
"OH","2 wk ahead cum case",33923,35033,1110,27923,0.156118143459916,"2020-05-17","2020-05-30"
"OH","2 wk ahead cum death",2062,2149,87,1625,0.166030534351145,"2020-05-17","2020-05-30"
"OH","3 wk ahead cum case",37098,38111,1013,27923,0.0994307027875933,"2020-05-17","2020-06-06"
"OH","3 wk ahead cum death",2443,2372,-71,1625,-0.0950468540829987,"2020-05-17","2020-06-06"
"OH","4 wk ahead cum case",41429,40851,-578,27923,-0.0447091584158416,"2020-05-17","2020-06-13"
"OH","4 wk ahead cum death",2982,2556,-426,1625,-0.457572502685285,"2020-05-17","2020-06-13"
"OK","1 wk ahead cum case",5916,5960,44,5310,0.0676923076923077,"2020-05-17","2020-05-23"
"OK","1 wk ahead cum death",309,311,2,288,0.0869565217391304,"2020-05-17","2020-05-23"
"OK","2 wk ahead cum case",6710,6418,-292,5310,-0.263537906137184,"2020-05-17","2020-05-30"
"OK","2 wk ahead cum death",336,334,-2,288,-0.0434782608695652,"2020-05-17","2020-05-30"
"OK","3 wk ahead cum case",7765,7059,-706,5310,-0.403659233847913,"2020-05-17","2020-06-06"
"OK","3 wk ahead cum death",369,347,-22,288,-0.372881355932203,"2020-05-17","2020-06-06"
"OK","4 wk ahead cum case",9497,8073,-1424,5310,-0.515381831342743,"2020-05-17","2020-06-13"
"OK","4 wk ahead cum death",418,359,-59,288,-0.830985915492958,"2020-05-17","2020-06-13"
"OR","1 wk ahead cum case",3897,3888,-9,3623,-0.0339622641509434,"2020-05-17","2020-05-23"
"OR","1 wk ahead cum death",147,147,0,137,0,"2020-05-17","2020-05-23"
"OR","2 wk ahead cum case",4310,4185,-125,3623,-0.222419928825623,"2020-05-17","2020-05-30"
"OR","2 wk ahead cum death",166,153,-13,137,-0.8125,"2020-05-17","2020-05-30"
"OR","3 wk ahead cum case",4989,4570,-419,3623,-0.442449841605069,"2020-05-17","2020-06-06"
"OR","3 wk ahead cum death",198,161,-37,137,-1.54166666666667,"2020-05-17","2020-06-06"
"OR","4 wk ahead cum case",6189,5377,-812,3623,-0.462941847206385,"2020-05-17","2020-06-13"
"OR","4 wk ahead cum death",253,173,-80,137,-2.22222222222222,"2020-05-17","2020-06-13"
"PA","1 wk ahead cum case",69859,71009,1150,65700,0.216613298172914,"2020-05-17","2020-05-23"
"PA","1 wk ahead cum death",5052,5112,60,4495,0.0972447325769854,"2020-05-17","2020-05-23"
"PA","2 wk ahead cum case",73928,75697,1769,65700,0.176953085925778,"2020-05-17","2020-05-30"
"PA","2 wk ahead cum death",5698,5537,-161,4495,-0.154510556621881,"2020-05-17","2020-05-30"
"PA","3 wk ahead cum case",77504,79505,2001,65700,0.144947482796088,"2020-05-17","2020-06-06"
"PA","3 wk ahead cum death",6507,5931,-576,4495,-0.401114206128134,"2020-05-17","2020-06-06"
"PA","4 wk ahead cum case",81257,82944,1687,65700,0.0978311296682904,"2020-05-17","2020-06-13"
"PA","4 wk ahead cum death",7484,6211,-1273,4495,-0.741841491841492,"2020-05-17","2020-06-13"
"PR","1 wk ahead cum case",2792,3100,308,2646,0.6784140969163,"2020-05-17","2020-05-23"
"PR","1 wk ahead cum death",136,127,-9,123,-2.25,"2020-05-17","2020-05-23"
"PR","2 wk ahead cum case",3045,3718,673,2646,0.627798507462687,"2020-05-17","2020-05-30"
"PR","2 wk ahead cum death",162,133,-29,123,-2.9,"2020-05-17","2020-05-30"
"PR","3 wk ahead cum case",3501,4915,1414,2646,0.623182018510357,"2020-05-17","2020-06-06"
"PR","3 wk ahead cum death",204,142,-62,123,-3.26315789473684,"2020-05-17","2020-06-06"
"PR","4 wk ahead cum case",4419,5690,1271,2646,0.41754270696452,"2020-05-17","2020-06-13"
"PR","4 wk ahead cum death",274,146,-128,123,-5.56521739130435,"2020-05-17","2020-06-13"
"RI","1 wk ahead cum case",13671,13952,281,12674,0.219874804381847,"2020-05-17","2020-05-23"
"RI","1 wk ahead cum death",556,597,41,499,0.418367346938776,"2020-05-17","2020-05-23"
"RI","2 wk ahead cum case",14792,14819,27,12674,0.0125874125874126,"2020-05-17","2020-05-30"
"RI","2 wk ahead cum death",627,711,84,499,0.39622641509434,"2020-05-17","2020-05-30"
"RI","3 wk ahead cum case",16020,15441,-579,12674,-0.209251897361764,"2020-05-17","2020-06-06"
"RI","3 wk ahead cum death",717,772,55,499,0.201465201465201,"2020-05-17","2020-06-06"
"RI","4 wk ahead cum case",17479,15947,-1532,12674,-0.468072105102353,"2020-05-17","2020-06-13"
"RI","4 wk ahead cum death",825,833,8,499,0.0239520958083832,"2020-05-17","2020-06-13"
"SC","1 wk ahead cum case",10291,9895,-396,8816,-0.367006487488415,"2020-05-17","2020-05-23"
"SC","1 wk ahead cum death",432,425,-7,385,-0.175,"2020-05-17","2020-05-23"
"SC","2 wk ahead cum case",12634,11394,-1240,8816,-0.480993017843289,"2020-05-17","2020-05-30"
"SC","2 wk ahead cum death",508,487,-21,385,-0.205882352941176,"2020-05-17","2020-05-30"
"SC","3 wk ahead cum case",16110,13453,-2657,8816,-0.572999784343325,"2020-05-17","2020-06-06"
"SC","3 wk ahead cum death",612,539,-73,385,-0.474025974025974,"2020-05-17","2020-06-06"
"SC","4 wk ahead cum case",21416,17955,-3461,8816,-0.378706641864537,"2020-05-17","2020-06-13"
"SC","4 wk ahead cum death",769,599,-170,385,-0.794392523364486,"2020-05-17","2020-06-13"
"SD","1 wk ahead cum case",4341,4464,123,3987,0.257861635220126,"2020-05-17","2020-05-23"
"SD","1 wk ahead cum death",52,50,-2,44,-0.333333333333333,"2020-05-17","2020-05-23"
"SD","2 wk ahead cum case",4841,4960,119,3987,0.122302158273381,"2020-05-17","2020-05-30"
"SD","2 wk ahead cum death",67,62,-5,44,-0.277777777777778,"2020-05-17","2020-05-30"
"SD","3 wk ahead cum case",5635,5367,-268,3987,-0.194202898550725,"2020-05-17","2020-06-06"
"SD","3 wk ahead cum death",88,65,-23,44,-1.0952380952381,"2020-05-17","2020-06-06"
"SD","4 wk ahead cum case",6999,5833,-1166,3987,-0.631635969664139,"2020-05-17","2020-06-13"
"SD","4 wk ahead cum death",127,75,-52,44,-1.67741935483871,"2020-05-17","2020-06-13"
"TN","1 wk ahead cum case",18780,19785,1005,17359,0.414262159934048,"2020-05-17","2020-05-23"
"TN","1 wk ahead cum death",325,329,4,298,0.129032258064516,"2020-05-17","2020-05-23"
"TN","2 wk ahead cum case",20599,22566,1967,17359,0.377760706740926,"2020-05-17","2020-05-30"
"TN","2 wk ahead cum death",354,364,10,298,0.151515151515152,"2020-05-17","2020-05-30"
"TN","3 wk ahead cum case",22811,26177,3366,17359,0.381719210705375,"2020-05-17","2020-06-06"
"TN","3 wk ahead cum death",384,417,33,298,0.277310924369748,"2020-05-17","2020-06-06"
"TN","4 wk ahead cum case",25626,29549,3923,17359,0.321821164889253,"2020-05-17","2020-06-13"
"TN","4 wk ahead cum death",423,472,49,298,0.281609195402299,"2020-05-17","2020-06-13"
"TX","1 wk ahead cum case",55295,54776,-519,48396,-0.0813479623824451,"2020-05-17","2020-05-23"
"TX","1 wk ahead cum death",1586,1478,-108,1343,-0.8,"2020-05-17","2020-05-23"
"TX","2 wk ahead cum case",62606,62675,69,48396,0.0048322711674487,"2020-05-17","2020-05-30"
"TX","2 wk ahead cum death",1889,1652,-237,1343,-0.766990291262136,"2020-05-17","2020-05-30"
"TX","3 wk ahead cum case",69249,74470,5221,48396,0.200237784766434,"2020-05-17","2020-06-06"
"TX","3 wk ahead cum death",2178,1833,-345,1343,-0.704081632653061,"2020-05-17","2020-06-06"
"TX","4 wk ahead cum case",75423,86915,11492,48396,0.298346270671617,"2020-05-17","2020-06-13"
"TX","4 wk ahead cum death",2443,1971,-472,1343,-0.751592356687898,"2020-05-17","2020-06-13"
"UT","1 wk ahead cum case",8178,8260,82,7238,0.0802348336594912,"2020-05-17","2020-05-23"
"UT","1 wk ahead cum death",94,97,3,80,0.176470588235294,"2020-05-17","2020-05-23"
"UT","2 wk ahead cum case",9408,9533,125,7238,0.0544662309368192,"2020-05-17","2020-05-30"
"UT","2 wk ahead cum death",115,112,-3,80,-0.09375,"2020-05-17","2020-05-30"
"UT","3 wk ahead cum case",11046,11798,752,7238,0.164912280701754,"2020-05-17","2020-06-06"
"UT","3 wk ahead cum death",149,121,-28,80,-0.682926829268293,"2020-05-17","2020-06-06"
"UT","4 wk ahead cum case",13366,13981,615,7238,0.0912056947946018,"2020-05-17","2020-06-13"
"UT","4 wk ahead cum death",204,139,-65,80,-1.10169491525424,"2020-05-17","2020-06-13"
"VT","1 wk ahead cum case",951,954,3,940,0.214285714285714,"2020-05-17","2020-05-23"
"VT","1 wk ahead cum death",55,54,-1,54,-1,"2020-05-17","2020-05-23"
"VT","2 wk ahead cum case",968,977,9,940,0.243243243243243,"2020-05-17","2020-05-30"
"VT","2 wk ahead cum death",57,55,-2,54,-2,"2020-05-17","2020-05-30"
"VT","3 wk ahead cum case",1003,1046,43,940,0.405660377358491,"2020-05-17","2020-06-06"
"VT","3 wk ahead cum death",59,55,-4,54,-4,"2020-05-17","2020-06-06"
"VT","4 wk ahead cum case",1083,1125,42,940,0.227027027027027,"2020-05-17","2020-06-13"
"VT","4 wk ahead cum death",62,55,-7,54,-7,"2020-05-17","2020-06-13"
"VA","1 wk ahead cum case",35237,35749,512,30388,0.0955045700429024,"2020-05-17","2020-05-23"
"VA","1 wk ahead cum death",1173,1159,-14,1010,-0.0939597315436242,"2020-05-17","2020-05-23"
"VA","2 wk ahead cum case",40178,43611,3433,30388,0.25962338349845,"2020-05-17","2020-05-30"
"VA","2 wk ahead cum death",1363,1370,7,1010,0.0194444444444444,"2020-05-17","2020-05-30"
"VA","3 wk ahead cum case",44548,49397,4849,30388,0.255089694355305,"2020-05-17","2020-06-06"
"VA","3 wk ahead cum death",1543,1461,-82,1010,-0.181818181818182,"2020-05-17","2020-06-06"
"VA","4 wk ahead cum case",48512,53869,5357,30388,0.228141901963289,"2020-05-17","2020-06-13"
"VA","4 wk ahead cum death",1733,1541,-192,1010,-0.361581920903955,"2020-05-17","2020-06-13"
"WA","1 wk ahead cum case",19364,19265,-99,18433,-0.118990384615385,"2020-05-17","2020-05-23"
"WA","1 wk ahead cum death",1057,1050,-7,1001,-0.142857142857143,"2020-05-17","2020-05-23"
"WA","2 wk ahead cum case",20407,21349,942,18433,0.323045267489712,"2020-05-17","2020-05-30"
"WA","2 wk ahead cum death",1115,1118,3,1001,0.0256410256410256,"2020-05-17","2020-05-30"
"WA","3 wk ahead cum case",21914,23442,1528,18433,0.305050908364943,"2020-05-17","2020-06-06"
"WA","3 wk ahead cum death",1190,1153,-37,1001,-0.243421052631579,"2020-05-17","2020-06-06"
"WA","4 wk ahead cum case",24110,25538,1428,18433,0.200985221674877,"2020-05-17","2020-06-13"
"WA","4 wk ahead cum death",1308,1213,-95,1001,-0.44811320754717,"2020-05-17","2020-06-13"
"WV","1 wk ahead cum case",1648,1705,57,1492,0.267605633802817,"2020-05-17","2020-05-23"
"WV","1 wk ahead cum death",75,72,-3,67,-0.6,"2020-05-17","2020-05-23"
"WV","2 wk ahead cum case",1913,1989,76,1492,0.152917505030181,"2020-05-17","2020-05-30"
"WV","2 wk ahead cum death",87,75,-12,67,-1.5,"2020-05-17","2020-05-30"
"WV","3 wk ahead cum case",2414,2136,-278,1492,-0.43167701863354,"2020-05-17","2020-06-06"
"WV","3 wk ahead cum death",103,84,-19,67,-1.11764705882353,"2020-05-17","2020-06-06"
"WV","4 wk ahead cum case",3498,2274,-1224,1492,-1.56521739130435,"2020-05-17","2020-06-13"
"WV","4 wk ahead cum death",129,88,-41,67,-1.95238095238095,"2020-05-17","2020-06-13"
"WI","1 wk ahead cum case",14942,14877,-65,12543,-0.0278491859468723,"2020-05-17","2020-05-23"
"WI","1 wk ahead cum death",508,507,-1,453,-0.0185185185185185,"2020-05-17","2020-05-23"
"WI","2 wk ahead cum case",17776,18230,454,12543,0.0798311939511166,"2020-05-17","2020-05-30"
"WI","2 wk ahead cum death",581,588,7,453,0.0518518518518519,"2020-05-17","2020-05-30"
"WI","3 wk ahead cum case",20821,20571,-250,12543,-0.0311410064773293,"2020-05-17","2020-06-06"
"WI","3 wk ahead cum death",666,645,-21,453,-0.109375,"2020-05-17","2020-06-06"
"WI","4 wk ahead cum case",24846,22518,-2328,12543,-0.233383458646617,"2020-05-17","2020-06-13"
"WI","4 wk ahead cum death",790,691,-99,453,-0.415966386554622,"2020-05-17","2020-06-13"
"WY","1 wk ahead cum case",845,813,-32,754,-0.542372881355932,"2020-05-17","2020-05-23"
"WY","1 wk ahead cum death",11,12,1,8,0.25,"2020-05-17","2020-05-23"
"WY","2 wk ahead cum case",981,898,-83,754,-0.576388888888889,"2020-05-17","2020-05-30"
"WY","2 wk ahead cum death",17,16,-1,8,-0.125,"2020-05-17","2020-05-30"
"WY","3 wk ahead cum case",1206,939,-267,754,-1.44324324324324,"2020-05-17","2020-06-06"
"WY","3 wk ahead cum death",26,17,-9,8,-1,"2020-05-17","2020-06-06"
"WY","4 wk ahead cum case",1644,1050,-594,754,-2.00675675675676,"2020-05-17","2020-06-13"
"WY","4 wk ahead cum death",43,18,-25,8,-2.5,"2020-05-17","2020-06-13"
"US","1 wk ahead cum case",971752,936088,-35664,839022,-0.367420105907321,"2020-05-17","2020-05-23"
"US","1 wk ahead cum death",96858,97105,247,89563,0.0327499337045876,"2020-05-17","2020-05-23"
"US","2 wk ahead cum case",1120712,1036371,-84341,839022,-0.427369786520327,"2020-05-17","2020-05-30"
"US","2 wk ahead cum death",104994,103362,-1632,89563,-0.118269439814479,"2020-05-17","2020-05-30"
"US","3 wk ahead cum case",1278172,1111680,-166492,839022,-0.610625765611132,"2020-05-17","2020-06-06"
"US","3 wk ahead cum death",113781,109211,-4570,89563,-0.232593648208469,"2020-05-17","2020-06-06"
"US","4 wk ahead cum case",1459522,1208985,-250537,839022,-0.677194746501677,"2020-05-17","2020-06-13"
"US","4 wk ahead cum death",124044,114152,-9892,89563,-0.402293708568872,"2020-05-17","2020-06-13"
"AL","1 wk ahead cum case",16855,17359,504,14478,0.17493925720236,"2020-05-24","2020-05-30"
"AL","1 wk ahead cum death",621,618,-3,551,-0.0447761194029851,"2020-05-24","2020-05-30"
"AL","2 wk ahead cum case",19740,20043,303,14478,0.0544474393530997,"2020-05-24","2020-06-06"
"AL","2 wk ahead cum death",717,689,-28,551,-0.202898550724638,"2020-05-24","2020-06-06"
"AL","3 wk ahead cum case",22844,24601,1757,14478,0.173565148671342,"2020-05-24","2020-06-13"
"AL","3 wk ahead cum death",827,773,-54,551,-0.243243243243243,"2020-05-24","2020-06-13"
"AL","4 wk ahead cum case",26706,29549,2843,14478,0.188640435273041,"2020-05-24","2020-06-20"
"AL","4 wk ahead cum death",974,838,-136,551,-0.473867595818815,"2020-05-24","2020-06-20"
"AK","1 wk ahead cum case",416,433,17,407,0.653846153846154,"2020-05-24","2020-05-30"
"AK","1 wk ahead cum death",10,10,0,10,0,"2020-05-24","2020-05-30"
"AK","2 wk ahead cum case",433,535,102,407,0.796875,"2020-05-24","2020-06-06"
"AK","2 wk ahead cum death",11,10,-1,10,-1,"2020-05-24","2020-06-06"
"AK","3 wk ahead cum case",463,653,190,407,0.772357723577236,"2020-05-24","2020-06-13"
"AK","3 wk ahead cum death",12,12,0,10,0,"2020-05-24","2020-06-13"
"AK","4 wk ahead cum case",527,741,214,407,0.640718562874252,"2020-05-24","2020-06-20"
"AK","4 wk ahead cum death",13,12,-1,10,-0.5,"2020-05-24","2020-06-20"
"AZ","1 wk ahead cum case",18353,19258,905,16377,0.314127039222492,"2020-05-24","2020-05-30"
"AZ","1 wk ahead cum death",905,904,-1,801,-0.00970873786407767,"2020-05-24","2020-05-30"
"AZ","2 wk ahead cum case",20664,25451,4787,16377,0.527551245316288,"2020-05-24","2020-06-06"
"AZ","2 wk ahead cum death",1057,1043,-14,801,-0.0578512396694215,"2020-05-24","2020-06-06"
"AZ","3 wk ahead cum case",23227,34660,11433,16377,0.625335010665646,"2020-05-24","2020-06-13"
"AZ","3 wk ahead cum death",1262,1189,-73,801,-0.188144329896907,"2020-05-24","2020-06-13"
"AZ","4 wk ahead cum case",26400,50127,23727,16377,0.703022222222222,"2020-05-24","2020-06-20"
"AZ","4 wk ahead cum death",1546,1346,-200,801,-0.36697247706422,"2020-05-24","2020-06-20"
"AR","1 wk ahead cum case",7301,7013,-288,5922,-0.263978001833181,"2020-05-24","2020-05-30"
"AR","1 wk ahead cum death",137,133,-4,116,-0.235294117647059,"2020-05-24","2020-05-30"
"AR","2 wk ahead cum case",9545,9101,-444,5922,-0.139666561811891,"2020-05-24","2020-06-06"
"AR","2 wk ahead cum death",170,154,-16,116,-0.421052631578947,"2020-05-24","2020-06-06"
"AR","3 wk ahead cum case",12838,12095,-743,5922,-0.120362870565365,"2020-05-24","2020-06-13"
"AR","3 wk ahead cum death",211,177,-34,116,-0.557377049180328,"2020-05-24","2020-06-13"
"AR","4 wk ahead cum case",18346,15142,-3204,5922,-0.347505422993492,"2020-05-24","2020-06-20"
"AR","4 wk ahead cum death",265,224,-41,116,-0.37962962962963,"2020-05-24","2020-06-20"
"CA","1 wk ahead cum case",106607,109895,3288,94020,0.20711811023622,"2020-05-24","2020-05-30"
"CA","1 wk ahead cum death",4219,4144,-75,3754,-0.192307692307692,"2020-05-24","2020-05-30"
"CA","2 wk ahead cum case",121052,128593,7541,94020,0.218118184710612,"2020-05-24","2020-06-06"
"CA","2 wk ahead cum death",4816,4607,-209,3754,-0.245017584994138,"2020-05-24","2020-06-06"
"CA","3 wk ahead cum case",134689,150018,15329,94020,0.273741919354263,"2020-05-24","2020-06-13"
"CA","3 wk ahead cum death",5440,5076,-364,3754,-0.275340393343419,"2020-05-24","2020-06-13"
"CA","4 wk ahead cum case",147920,175213,27293,94020,0.336149668074834,"2020-05-24","2020-06-20"
"CA","4 wk ahead cum death",6087,5494,-593,3754,-0.340804597701149,"2020-05-24","2020-06-20"
"CO","1 wk ahead cum case",26333,26098,-235,24174,-0.122141372141372,"2020-05-24","2020-05-30"
"CO","1 wk ahead cum death",1398,1443,45,1332,0.405405405405405,"2020-05-24","2020-05-30"
"CO","2 wk ahead cum case",28781,27848,-933,24174,-0.253946652150245,"2020-05-24","2020-06-06"
"CO","2 wk ahead cum death",1644,1527,-117,1332,-0.6,"2020-05-24","2020-06-06"
"CO","3 wk ahead cum case",31245,29017,-2228,24174,-0.460045426388602,"2020-05-24","2020-06-13"
"CO","3 wk ahead cum death",1960,1597,-363,1332,-1.36981132075472,"2020-05-24","2020-06-13"
"CO","4 wk ahead cum case",34062,30348,-3714,24174,-0.601554907677357,"2020-05-24","2020-06-20"
"CO","4 wk ahead cum death",2536,1647,-889,1332,-2.82222222222222,"2020-05-24","2020-06-20"
"CT","1 wk ahead cum case",42793,42022,-771,40468,-0.496138996138996,"2020-05-24","2020-05-30"
"CT","1 wk ahead cum death",3942,3912,-30,3693,-0.136986301369863,"2020-05-24","2020-05-30"
"CT","2 wk ahead cum case",45307,43818,-1489,40468,-0.444477611940299,"2020-05-24","2020-06-06"
"CT","2 wk ahead cum death",4221,4055,-166,3693,-0.458563535911602,"2020-05-24","2020-06-06"
"CT","3 wk ahead cum case",48151,44994,-3157,40468,-0.697525408749448,"2020-05-24","2020-06-13"
"CT","3 wk ahead cum death",4466,4186,-280,3693,-0.567951318458418,"2020-05-24","2020-06-13"
"CT","4 wk ahead cum case",51894,45715,-6179,40468,-1.17762530970078,"2020-05-24","2020-06-20"
"CT","4 wk ahead cum death",4680,4251,-429,3693,-0.768817204301075,"2020-05-24","2020-06-20"
"DE","1 wk ahead cum case",9631,9422,-209,8809,-0.34094616639478,"2020-05-24","2020-05-30"
"DE","1 wk ahead cum death",371,361,-10,326,-0.285714285714286,"2020-05-24","2020-05-30"
"DE","2 wk ahead cum case",10561,9845,-716,8809,-0.691119691119691,"2020-05-24","2020-06-06"
"DE","2 wk ahead cum death",424,390,-34,326,-0.53125,"2020-05-24","2020-06-06"
"DE","3 wk ahead cum case",11652,10229,-1423,8809,-1.00211267605634,"2020-05-24","2020-06-13"
"DE","3 wk ahead cum death",470,419,-51,326,-0.548387096774194,"2020-05-24","2020-06-13"
"DE","4 wk ahead cum case",13033,10681,-2352,8809,-1.25641025641026,"2020-05-24","2020-06-20"
"DE","4 wk ahead cum death",512,434,-78,326,-0.722222222222222,"2020-05-24","2020-06-20"
"DC","1 wk ahead cum case",8550,8717,167,8110,0.275123558484349,"2020-05-24","2020-05-30"
"DC","1 wk ahead cum death",459,462,3,432,0.1,"2020-05-24","2020-05-30"
"DC","2 wk ahead cum case",9116,9269,153,8110,0.132010353753236,"2020-05-24","2020-06-06"
"DC","2 wk ahead cum death",488,483,-5,432,-0.0980392156862745,"2020-05-24","2020-06-06"
"DC","3 wk ahead cum case",10001,9709,-292,8110,-0.182614133833646,"2020-05-24","2020-06-13"
"DC","3 wk ahead cum death",532,511,-21,432,-0.265822784810127,"2020-05-24","2020-06-13"
"DC","4 wk ahead cum case",11292,9984,-1308,8110,-0.697972251867663,"2020-05-24","2020-06-20"
"DC","4 wk ahead cum death",593,531,-62,432,-0.626262626262626,"2020-05-24","2020-06-20"
"FL","1 wk ahead cum case",54799,55424,625,50867,0.137151634847487,"2020-05-24","2020-05-30"
"FL","1 wk ahead cum death",2430,2447,17,2237,0.080952380952381,"2020-05-24","2020-05-30"
"FL","2 wk ahead cum case",59052,62758,3706,50867,0.311664283912203,"2020-05-24","2020-06-06"
"FL","2 wk ahead cum death",2674,2688,14,2237,0.0310421286031042,"2020-05-24","2020-06-06"
"FL","3 wk ahead cum case",63130,73552,10422,50867,0.459422525898171,"2020-05-24","2020-06-13"
"FL","3 wk ahead cum death",2934,2925,-9,2237,-0.0130813953488372,"2020-05-24","2020-06-13"
"FL","4 wk ahead cum case",67557,93797,26240,50867,0.611227579781039,"2020-05-24","2020-06-20"
"FL","4 wk ahead cum death",3176,3144,-32,2237,-0.0352811466372657,"2020-05-24","2020-06-20"
"GA","1 wk ahead cum case",47417,46331,-1086,42902,-0.3167104111986,"2020-05-24","2020-05-30"
"GA","1 wk ahead cum death",1982,2004,22,1827,0.124293785310734,"2020-05-24","2020-05-30"
"GA","2 wk ahead cum case",52657,51359,-1298,42902,-0.153482322336526,"2020-05-24","2020-06-06"
"GA","2 wk ahead cum death",2165,2178,13,1827,0.037037037037037,"2020-05-24","2020-06-06"
"GA","3 wk ahead cum case",58084,56804,-1280,42902,-0.0920730830096389,"2020-05-24","2020-06-13"
"GA","3 wk ahead cum death",2377,2447,70,1827,0.112903225806452,"2020-05-24","2020-06-13"
"GA","4 wk ahead cum case",64151,63809,-342,42902,-0.0163581575548859,"2020-05-24","2020-06-20"
"GA","4 wk ahead cum death",2605,2642,37,1827,0.045398773006135,"2020-05-24","2020-06-20"
"HI","1 wk ahead cum case",650,651,1,643,0.125,"2020-05-24","2020-05-30"
"HI","1 wk ahead cum death",17,17,0,17,0,"2020-05-24","2020-05-30"
"HI","2 wk ahead cum case",667,673,6,643,0.2,"2020-05-24","2020-06-06"
"HI","2 wk ahead cum death",17,17,0,17,0,"2020-05-24","2020-06-06"
"HI","3 wk ahead cum case",700,723,23,643,0.2875,"2020-05-24","2020-06-13"
"HI","3 wk ahead cum death",18,17,-1,17,-1,"2020-05-24","2020-06-13"
"HI","4 wk ahead cum case",778,789,11,643,0.0753424657534247,"2020-05-24","2020-06-20"
"HI","4 wk ahead cum death",18,17,-1,17,-1,"2020-05-24","2020-06-20"
"ID","1 wk ahead cum case",2845,2803,-42,2626,-0.23728813559322,"2020-05-24","2020-05-30"
"ID","1 wk ahead cum death",84,82,-2,79,-0.666666666666667,"2020-05-24","2020-05-30"
"ID","2 wk ahead cum case",3176,3139,-37,2626,-0.0721247563352826,"2020-05-24","2020-06-06"
"ID","2 wk ahead cum death",91,83,-8,79,-2,"2020-05-24","2020-06-06"
"ID","3 wk ahead cum case",3692,3353,-339,2626,-0.466299862448418,"2020-05-24","2020-06-13"
"ID","3 wk ahead cum death",98,87,-11,79,-1.375,"2020-05-24","2020-06-13"
"ID","4 wk ahead cum case",4740,4004,-736,2626,-0.53410740203193,"2020-05-24","2020-06-20"
"ID","4 wk ahead cum death",109,89,-20,79,-2,"2020-05-24","2020-06-20"
"IL","1 wk ahead cum case",124379,118917,-5462,110304,-0.634157668640427,"2020-05-24","2020-05-30"
"IL","1 wk ahead cum death",5416,5330,-86,4856,-0.181434599156118,"2020-05-24","2020-05-30"
"IL","2 wk ahead cum case",140160,126890,-13270,110304,-0.800072350174846,"2020-05-24","2020-06-06"
"IL","2 wk ahead cum death",6074,5864,-210,4856,-0.208333333333333,"2020-05-24","2020-06-06"
"IL","3 wk ahead cum case",155448,131871,-23577,110304,-1.09319794129921,"2020-05-24","2020-06-13"
"IL","3 wk ahead cum death",6750,6289,-461,4856,-0.321702721563154,"2020-05-24","2020-06-13"
"IL","4 wk ahead cum case",169806,136104,-33702,110304,-1.30627906976744,"2020-05-24","2020-06-20"
"IL","4 wk ahead cum death",7418,6625,-793,4856,-0.448275862068966,"2020-05-24","2020-06-20"
"IN","1 wk ahead cum case",34184,34211,27,31376,0.00952380952380952,"2020-05-24","2020-05-30"
"IN","1 wk ahead cum death",2143,2125,-18,1976,-0.120805369127517,"2020-05-24","2020-05-30"
"IN","2 wk ahead cum case",37027,36997,-30,31376,-0.00533712862479986,"2020-05-24","2020-06-06"
"IN","2 wk ahead cum death",2336,2292,-44,1976,-0.139240506329114,"2020-05-24","2020-06-06"
"IN","3 wk ahead cum case",39586,39543,-43,31376,-0.0052650912207665,"2020-05-24","2020-06-13"
"IN","3 wk ahead cum death",2526,2413,-113,1976,-0.258581235697941,"2020-05-24","2020-06-13"
"IN","4 wk ahead cum case",41970,42061,91,31376,0.00851661207299953,"2020-05-24","2020-06-20"
"IN","4 wk ahead cum death",2721,2536,-185,1976,-0.330357142857143,"2020-05-24","2020-06-20"
"IA","1 wk ahead cum case",19406,19244,-162,17251,-0.0812844957350728,"2020-05-24","2020-05-30"
