"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","point",NA,33317
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.01,31822
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.025,32190
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.05,32433
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.1,32699
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.15,32838
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.2,32920
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.25,33006
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.3,33086
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.35,33150
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.4,33211
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.45,33267
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.5,33317
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.55,33376
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.6,33446
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.65,33498
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.7,33577
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.75,33720
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.8,33837
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.85,34036
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.9,34295
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.95,34701
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.975,34917
"2020-06-21","1 wk ahead cum case",2020-06-27,"01","quantile",0.99,35295
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","point",NA,36646
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.01,33910
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.025,34425
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.05,34914
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.1,35229
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.15,35446
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.2,35685
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.25,35825
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.3,36015
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.35,36167
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.4,36344
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.45,36479
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.5,36646
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.55,36832
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.6,37044
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.65,37386
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.7,37704
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.75,38064
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.8,38408
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.85,38824
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.9,39462
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.95,40382
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.975,41255
"2020-06-21","2 wk ahead cum case",2020-07-04,"01","quantile",0.99,42080
"2020-06-21","3 wk ahead cum case",2020-07-11,"01","point",NA,39728
"2020-06-21","3 wk ahead cum case",2020-07-11,"01","quantile",0.01,35250
"2020-06-21","3 wk ahead cum case",2020-07-11,"01","quantile",0.025,36131
"2020-06-21","3 wk ahead cum case",2020-07-11,"01","quantile",0.05,36577
"2020-06-21","3 wk ahead cum case",2020-07-11,"01","quantile",0.1,36952
"2020-06-21","3 wk ahead cum case",2020-07-11,"01","quantile",0.15,37413
"2020-06-21","3 wk ahead cum case",2020-07-11,"01","quantile",0.2,37648
"2020-06-21","3 wk ahead cum case",2020-07-11,"01","quantile",0.25,38008
"2020-06-21","3 wk ahead cum case",2020-07-11,"01","quantile",0.3,38298
"2020-06-21","3 wk ahead cum case",2020-07-11,"01","quantile",0.35,38614
"2020-06-21","3 wk ahead cum case",2020-07-11,"01","quantile",0.4,38901
"2020-06-21","3 wk ahead cum case",2020-07-11,"01","quantile",0.45,39255
